question_id,question,options,answer,answer_index,cot_content,category,src,problem,responses,confidences,accuracies
100,"Steven Moore purchased a new car for $3,462.20, including taxes and all other charges. He wishes to pay for it in 35 months. Find his monthly payments.","['$100.20' '$102.55' '$110.35' '$95.46' '$98.92' '$96.06' '$107.49'
 '$105.23' '$89.78' '$93.20']",E,4,,business,stemez-Business,"Steven Moore purchased a new car for $3,462.20, including taxes and all other charges. He wishes to pay for it in 35 months. Find his monthly payments.
A) $100.20
B) $102.55
C) $110.35
D) $95.46
E) $98.92
F) $96.06
G) $107.49
H) $105.23
I) $89.78
J) $93.20",Answer: E) $98.92,0.6361697316169739,CORRECT
101,"A man sells novelty items for $1.25 each. His cost is $.75 apiece plus a fixed cost of $140,000. How many items must he sell to break even? What is his sales revenue at that point?","['180,000 units and $225,000' '220,000 units and $275,000'
 '240,000 units and $300,000' '200,000 units and $250,000'
 '350,000 units and $437,500' '260,000 units and $325,000'
 '250,000 units and $312,500' '280,000 units and $350,000'
 '300,000 units and $375,000' '320,000 units and $400,000']",H,7,,business,stemez-Business,"A man sells novelty items for $1.25 each. His cost is $.75 apiece plus a fixed cost of $140,000. How many items must he sell to break even? What is his sales revenue at that point?
A) 180,000 units and $225,000
B) 220,000 units and $275,000
C) 240,000 units and $300,000
D) 200,000 units and $250,000
E) 350,000 units and $437,500
F) 260,000 units and $325,000
G) 250,000 units and $312,500
H) 280,000 units and $350,000
I) 300,000 units and $375,000
J) 320,000 units and $400,000","H) 280,000 units and $350,000",0.6923698782920837,CORRECT
102,"Find the amount to be paid each month in order to pay off car described below in two years. Price of car: $5,779.00 Transportation charge: $73.00 Factory-installed equipment: Radio 95.50 Metallic paint 59.90 Racing stripes 39.50 Power steering 98.00 Wide radial tires 198.10 Air conditioning 429.00 Dealer-installed equipment: Mirror $8.50 Mats 10.75 Undercoat 35.00 Insurance : Collision ($100-deductible) $505.75 for two years Comprehensive 231.50 for two years Sales tax: 5% Cash deposit: $500.00 Cost of financing: 9(1/2)%per year for two Years Used car allowance: $370.00","['$275.50' '$6826.25' '$8371.42' '$344.42' '$310.22' '$288.99' '$398.65'
 '$425.78' '$462.30' '$349']",J,9,,business,stemez-Business,"Find the amount to be paid each month in order to pay off car described below in two years. Price of car: $5,779.00 Transportation charge: $73.00 Factory-installed equipment: Radio 95.50 Metallic paint 59.90 Racing stripes 39.50 Power steering 98.00 Wide radial tires 198.10 Air conditioning 429.00 Dealer-installed equipment: Mirror $8.50 Mats 10.75 Undercoat 35.00 Insurance : Collision ($100-deductible) $505.75 for two years Comprehensive 231.50 for two years Sales tax: 5% Cash deposit: $500.00 Cost of financing: 9(1/2)%per year for two Years Used car allowance: $370.00
A) $275.50
B) $6826.25
C) $8371.42
D) $344.42
E) $310.22
F) $288.99
G) $398.65
H) $425.78
I) $462.30
J) $349","I’m not certain of the exact figures, but the monthly payment would be on the order of about $320 per month.",0.2428736388683319,INCORRECT
103,"Find the break-even point for the cost of production C and the revenue R received for each of the following: (a) C = $10x + $600,R = $30x (b) C = $5x + $200,R = $8x (c) C = $0.2x + $50,R = $0.3x (d) C = $1800x + $3000,R = $2500x","['32 units, 72 units, 480 units, 4(4/7) units'
 '40 units, 70 units, 600 units, 5 units'
 '45 units, 80 units, 650 units, 6 units'
 '50 units, 62(1/2) units, 700 units, 7(1/7) units'
 '55 units, 85 units, 750 units, 6(3/7) units'
 '35 units, 75 units, 550 units, 5(2/7) units'
 '20 units, 60 units, 400 units, 3 units'
 '28 units, 68 units, 525 units, 4 units'
 '30 units, 66(2/3) units, 500 units, 4(2/7) units'
 '25 units, 64 units, 450 units, 3(3/7) units']",I,8,,business,stemez-Business,"Find the break-even point for the cost of production C and the revenue R received for each of the following: (a) C = $10x + $600,R = $30x (b) C = $5x + $200,R = $8x (c) C = $0.2x + $50,R = $0.3x (d) C = $1800x + $3000,R = $2500x
A) 32 units, 72 units, 480 units, 4(4/7) units
B) 40 units, 70 units, 600 units, 5 units
C) 45 units, 80 units, 650 units, 6 units
D) 50 units, 62(1/2) units, 700 units, 7(1/7) units
E) 55 units, 85 units, 750 units, 6(3/7) units
F) 35 units, 75 units, 550 units, 5(2/7) units
G) 20 units, 60 units, 400 units, 3 units
H) 28 units, 68 units, 525 units, 4 units
I) 30 units, 66(2/3) units, 500 units, 4(2/7) units
J) 25 units, 64 units, 450 units, 3(3/7) units","The break‑even quantity for each pair is:  

(a) 30 units (b) 40 units (c) 250 units (d) 60 units.",0.7740751504898071,INCORRECT
104,"The tax rate in the town of Centerville is 11(1 / 2)%. If a tax of $1,794 was paid on a piece of property and the assessment rate in Centerville is 30%, what is the expected market value of the property?","['$60,000' '$43,200' '$1,794' '$25,000' '$30,000' '$39,780' '$48,000'
 '$15,600' '$52,000' '$21,000']",I,8,,business,stemez-Business,"The tax rate in the town of Centerville is 11(1 / 2)%. If a tax of $1,794 was paid on a piece of property and the assessment rate in Centerville is 30%, what is the expected market value of the property?
A) $60,000
B) $43,200
C) $1,794
D) $25,000
E) $30,000
F) $39,780
G) $48,000
H) $15,600
I) $52,000
J) $21,000","Answer: I) $52,000",0.4794566035270691,CORRECT
105,"A man buys a house and lot for $35,000, paying $12,000 down and borrowing the balance on a 6% mortgage due in 10 years. He pays real-estate taxes of $240, a water tax of $30, and insurance premiums of $70 a year. Allowing 4% interest on his investment, and 2% depreciation on the house valued at $25,000, what is the cost per month of owning the home if repairs average $120 a year?","['$210 per month' '$265 per month' '$275 per month' '$200 per month'
 '$250 per month' '$220 per month' '$255 per month' '$245 per month'
 '$235 per month' '$230 per month']",I,8,,business,stemez-Business,"A man buys a house and lot for $35,000, paying $12,000 down and borrowing the balance on a 6% mortgage due in 10 years. He pays real-estate taxes of $240, a water tax of $30, and insurance premiums of $70 a year. Allowing 4% interest on his investment, and 2% depreciation on the house valued at $25,000, what is the cost per month of owning the home if repairs average $120 a year?
A) $210 per month
B) $265 per month
C) $275 per month
D) $200 per month
E) $250 per month
F) $220 per month
G) $255 per month
H) $245 per month
I) $235 per month
J) $230 per month",I) $235 per month,0.562584400177002,CORRECT
106,"The Five Star Hotel put down $3,000 worth of carpeting. The carpeting is made to last for five years. The hotel's accountant wishes to use the declining-balance method. What is the depreciation for the second year?","['$900' '$1,440' '$1,000' '$300' '$960' '$600' '$1,200' '$720' '$1,800'
 '$480']",H,7,,business,stemez-Business,"The Five Star Hotel put down $3,000 worth of carpeting. The carpeting is made to last for five years. The hotel's accountant wishes to use the declining-balance method. What is the depreciation for the second year?
A) $900
B) $1,440
C) $1,000
D) $300
E) $960
F) $600
G) $1,200
H) $720
I) $1,800
J) $480",The depreciation for the second year is **$720** (option H).,0.6401125192642212,CORRECT
107,"Mr. Williams owns a piece of property assessed at $7,800 in a city which has a tax rate of $2.80 per $100. How much in property taxes does he pay?","['$218.40' '$220.00' '$234.00' '$210.00' '$225.60' '$200.00' '$246.40'
 '$232.20' '$198.00' '$204.00']",A,0,,business,stemez-Business,"Mr. Williams owns a piece of property assessed at $7,800 in a city which has a tax rate of $2.80 per $100. How much in property taxes does he pay?
A) $218.40
B) $220.00
C) $234.00
D) $210.00
E) $225.60
F) $200.00
G) $246.40
H) $232.20
I) $198.00
J) $204.00",A) $218.40,0.6956911087036133,CORRECT
108,"Joe Troy purchased a chain saw for $1,200 for his lumber mill. The saw will last 6 years and have no residual value. Mr. Troy wishes to use the straight-line method of depreciation. Find the depreciation and book value for the first two years.","['$350 per year, $850 after first year, $500 after second year'
 '$100 per year, $1100 after first year, $1000 after second year'
 '$400 per year, $800 after first year, $400 after second year'
 '$250 per year, $950 after first year, $700 after second year'
 '$600 per year, $600 after first year, $0 after second year'
 '$500 per year, $700 after first year, $200 after second year'
 '$150 per year, $1050 after first year, $900 after second year'
 '$200 per year, $1000 after first year, $800 after second year'
 '$300 per year, $900 after first year, $600 after second year'
 '$450 per year, $750 after first year, $300 after second year']",H,7,,business,stemez-Business,"Joe Troy purchased a chain saw for $1,200 for his lumber mill. The saw will last 6 years and have no residual value. Mr. Troy wishes to use the straight-line method of depreciation. Find the depreciation and book value for the first two years.
A) $350 per year, $850 after first year, $500 after second year
B) $100 per year, $1100 after first year, $1000 after second year
C) $400 per year, $800 after first year, $400 after second year
D) $250 per year, $950 after first year, $700 after second year
E) $600 per year, $600 after first year, $0 after second year
F) $500 per year, $700 after first year, $200 after second year
G) $150 per year, $1050 after first year, $900 after second year
H) $200 per year, $1000 after first year, $800 after second year
I) $300 per year, $900 after first year, $600 after second year
J) $450 per year, $750 after first year, $300 after second year","H) $200 per year, $1000 after first year, $800 after second year",0.7142953276634216,CORRECT
109,Mr. Castle will buy one of two 10-HP motors offered to him. Motor A sells for $169 and has a full-load efficiency of 85.2%. Motor B costs $149 and has a full-load efficiency of 82.1%. The annual inspection and maintenance fee on both motors is 14.5% of the price. If electric energy costs 2.35 cents per kilowatt hour (1 HP = 0.746kw.) find the number of hours per year at which the cost of both motors will be the same.,"['450 hours' '400 hours' '600 hours' '300 hours' '325 (1 / 3) hours'
 '275 (1 / 2) hours' '350 hours' '500 hours' '425 hours'
 '374 (2 / 3) hours']",J,9,,business,stemez-Business,"Mr. Castle will buy one of two 10-HP motors offered to him. Motor A sells for $169 and has a full-load efficiency of 85.2%. Motor B costs $149 and has a full-load efficiency of 82.1%. The annual inspection and maintenance fee on both motors is 14.5% of the price. If electric energy costs 2.35 cents per kilowatt hour (1 HP = 0.746kw.) find the number of hours per year at which the cost of both motors will be the same.
A) 450 hours
B) 400 hours
C) 600 hours
D) 300 hours
E) 325 (1 / 3) hours
F) 275 (1 / 2) hours
G) 350 hours
H) 500 hours
I) 425 hours
J) 374 (2 / 3) hours","I’m not certain, but solving for the equality of total annual cost gives about 3 000 hours, which isn’t among the options listed.",0.15296202898025513,INCORRECT
110,Determine the number of men needed to build a boat in 77 days if it takes 36 men 132 days to build one.,"['84 men' '36 men' '99 men' '132 men' '45 men' '70 men' '62 men' '50 men'
 '77 men' '120 men']",G,6,,business,stemez-Business,"Determine the number of men needed to build a boat in 77 days if it takes 36 men 132 days to build one.
A) 84 men
B) 36 men
C) 99 men
D) 132 men
E) 45 men
F) 70 men
G) 62 men
H) 50 men
I) 77 men
J) 120 men","The work required is 36 men × 132 days = 4,752 man‑days; dividing by the 77 days gives 4,752 ÷ 77 ≈ 61.8 men, so the nearest integer option is **62 men** (option G).",0.6603462100028992,CORRECT
