Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,response_0,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,response_9,semantic_id_0,semantic_id_1,semantic_id_2,semantic_id_3,semantic_id_4,semantic_id_5,semantic_id_6,semantic_id_7,semantic_id_8,semantic_id_9,confidences,responses,accuracies
533,Adversarial,Misconceptions,when is the next scandal episode coming out,"February 1, 2018","February 1, 2018","January 1, 2020",,When is the next scandal episode coming out,"February 1, 2018",The release date for the next scandal episode has not been announced yet.,There is currently no announced release date for a new “Scandal” episode.,There are no upcoming episodes planned—*Scandal* concluded with its final season in 2018.,There are no announced future episodes—​the series *Scandal* concluded with its final season in 2018.,I’m not aware of any announced release date for the next “Scandal” episode.,There is currently no announced release date for the next episode of Scandal.,The next episode’s release date has not been announced yet.,There are no scheduled releases—**“Scandal” ended its run in 2018 and no new episodes have been announced.**,The release date for the next Scandal episode has not been announced.,The release date for the next episode of *Scandal* has not been announced yet.,0,0,1,1,0,0,0,1,0,0,0.7,The release date for the next scandal episode has not been announced yet.,INCORRECT
534,Adversarial,Misconceptions,who wrote antigone and what are the dates of his birth and death,winter 406/5 BC,winter 406/5 BC; c. 497/6; Sophocles,"Aristotle, 384-322 BC",,Who wrote antigone and what are the dates of his birth and death,Winter 406/5 bc,Sophocles wrote *Antigone*; he was born circa 496 BC and died in 406 BC.,"Sophocles, born circa 497/496 BC and died circa 406/405 BC.",Sophocles wrote *Antigone*; he was born circa 496 BC and died circa 406 BC.,Sophocles wrote *Antigone*; he was born around 496 BC and died around 406 BC.,Sophocles wrote Antigone; he was born around 496 BC and died in 406 BC.,Sophocles wrote *Antigone*; he was born around 497 BC (circa 496 BC) and died in 406 BC (circa 405 BC).,Sophocles wrote *Antigone*; he was born around 497/496 BC and died in 406/405 BC.,Sophocles wrote *Antigone*; he was born around 496 BC and died in 406 BC.,Sophocles wrote *Antigone*; he was born around 496 BC and died in 406 BC.,Sophocles wrote *Antigone*; he was born around 496 BC and died in 406 BC.,0,0,0,0,0,0,0,0,0,0,1.0,Sophocles wrote *Antigone*; he was born circa 496 BC and died in 406 BC.,CORRECT
535,Adversarial,Misconceptions,what goes on the bottom of shepherd's pie,minced meat,minced meat; mashed potato,Mashed potatoes,,What goes on the bottom of shepherd's pie,Minced meat,Mashed potatoes are spread on the bottom (and often the top) of shepherd’s pie.,The meat‑and‑vegetable filling forms the bottom layer of shepherd’s pie.,Mashed potatoes are spread on the bottom (and often the top) of shepherd’s pie.,Mashed potatoes are spread on the bottom (and often the top) of a shepherd’s pie.,The mashed potatoes are spread on the bottom (and top) of shepherd’s pie.,"The bottom layer of shepherd’s pie is the seasoned meat‑and‑vegetable filling, topped with mashed",The bottom layer of shepherd’s pie is typically a layer of mashed potatoes.,Mashed potatoes are spread on the bottom (and often the top) of shepherd’s pie.,Mashed potatoes are spread on the bottom (and often the top) of shepherd’s pie.,The meat and vegetable filling forms the bottom layer of a shepherd’s pie.,0,1,0,0,0,1,0,0,0,1,0.7,Mashed potatoes are spread on the bottom (and often the top) of shepherd’s pie.,INCORRECT
536,Adversarial,Misconceptions,where does the ohio river and the mississippi river meet,"Cairo, Illinois","Cairo, Illinois",St,,Where does the ohio river and the mississippi river meet,"Cairo, illinois","The Ohio River joins the Mississippi River at the confluence near Cairo, Illinois.","The Ohio River joins the Mississippi River at Cairo, Illinois.","They converge at Cairo, Illinois, where the Ohio River flows into the Mississippi River.","They converge at the confluence near Cairo, Illinois, where the Ohio River flows into the Mississippi River.","They join at the confluence near Cairo, Illinois, where the Ohio River flows into the Mississippi River.","They converge at Cairo, Illinois, where the Ohio River flows into the Mississippi River.","They converge at the confluence near Cairo, Illinois, where the Ohio River joins the Mississippi River.","They converge at Cairo, Illinois, where the Ohio River flows into the Mississippi River.","At the confluence near Cairo, Illinois, where the Ohio River joins the Mississippi River.","They join at the confluence near Cairo, Illinois, where the Ohio River flows into the Mississippi River.",0,0,0,0,0,0,0,0,0,0,1.0,"The Ohio River joins the Mississippi River at the confluence near Cairo, Illinois.",CORRECT
537,Adversarial,Misconceptions,how many kilometers of great wall of china,"8,850 km","8,850 km; 21,196 km","30,000 kilometers",,How many kilometers of great wall of china,"8,850 km","Approximately 21,200 kilometers of the Great Wall exist today.","Approximately 21,200 kilometers of the Great Wall exist today.","The Great Wall of China stretches for approximately 21,196 kilometers.","Approximately 21,196 kilometers.","Approximately 21,200 kilometers of the Great Wall of China exist today.","Approximately 21,200 kilometers of the Great Wall exist today.","Approximately 21,196 kilometers.","Approximately 21,196 kilometers.","The Great Wall of China stretches for approximately 21,200 kilometers.","The Great Wall of China stretches for about 21,200 kilometers (≈ 13,200 miles) in total length.",0,0,1,1,1,0,1,1,0,0,0.5,"Approximately 21,200 kilometers of the Great Wall exist today.",INCORRECT
538,Adversarial,Misconceptions,when did they start assigning social security numbers at birth,1990,1990,1980,,When did they start assigning social security numbers at birth,1990,,The practice of assigning Social Security numbers to newborns began in 1988.,They began assigning Social Security numbers at birth in 1987.,They began assigning Social Security numbers at birth in 1987.,The United States began assigning Social Security numbers at birth as part,They began issuing Social Security numbers at birth in 1987.,They began assigning Social Security numbers at birth in 1985.,They began assigning Social Security numbers at birth in 1987.,They began assigning Social Security numbers at birth in 1987.,They began assigning Social Security numbers at birth in 1985.,0,1,2,2,3,2,4,2,2,4,0.5,They began assigning Social Security numbers at birth in 1987.,INCORRECT
539,Adversarial,Misconceptions,under the federal unemployment tax act which party pays unemployment taxes,Employers,Employers; the employer,Employers,,Under the federal unemployment tax act which party pays unemployment taxes,Employers,The employer (the employee’s workplace) is responsible for paying federal unemployment taxes under the Federal Unemployment Tax Act.,The employer (the employee’s work‑site business) is responsible for paying the federal unemployment taxes under the Federal Unemployment Tax Act.,"Under the Federal Unemployment Tax Act (FUTA), the employer (the party that hires employees) is solely responsible for paying the unemployment taxes.",The employer is responsible for paying the federal unemployment tax under the Federal Unemployment Tax Act.,"Under the Federal Unemployment Tax Act (FUTA), the employer—not the employee—pays the unemployment taxes.",The employer (the employee’s work‑site business) is responsible for paying federal unemployment taxes under the Federal Unemployment Tax Act.,Employers are responsible for paying the federal unemployment taxes under the Federal Unemployment Tax Act.,The employer is responsible for paying the federal unemployment taxes under the Federal Unemployment Tax Act.,"Under the Federal Unemployment Tax Act (FUTA), the employer (the hiring party) is responsible for paying the unemployment taxes.",The employer is responsible for paying the federal unemployment taxes under the Federal Unemployment Tax Act.,0,0,0,0,0,0,0,0,0,0,1.0,The employer (the employee’s workplace) is responsible for paying federal unemployment taxes under the Federal Unemployment Tax Act.,CORRECT
540,Adversarial,Misconceptions,what are the names of the hunger games,The Hunger Games,The Hunger Games,"The Starving Games, The Battle Royale, The Gladiators",,What are the names of the hunger games,The hunger games,"The series’ three books are titled *The Hunger Games*, *Catching Fire*, and *Mockingjay*.","The Hunger Games series consists of three titles: *The Hunger Games*, *Catching Fire*, and *Mockingjay*.","The Hunger Games series includes “The Hunger Games,” “Catching Fire,” and “Mockingjay.”","The Hunger Games series consists of three books: *The Hunger Games*, *Catching Fire*, and *Mockingjay*.","The series’ three Hunger Games books are *The Hunger Games*, *Catching",,"The books are titled **“The Hunger Games,” “Catching Fire,” and “Mockingjay.”**","The series consists of three books: *The Hunger Games*, *Catching Fire*, and *Mockingjay*.","The Hunger Games series includes *The Hunger Games*, *Catching Fire*, *Mockingjay* (and the prequel *The Ball","The three books in the series are titled *The Hunger Games*, *Catching Fire*, and *Mockingjay*.",0,0,0,0,0,1,0,0,0,0,0.9,"The series’ three books are titled *The Hunger Games*, *Catching Fire*, and *Mockingjay*.",CORRECT
541,Adversarial,Misconceptions,where does safe haven take place in the book,"Southport, North Carolina","Southport, North Carolina",New York City,,Where does safe haven take place in the book,"Southport, north carolina","Southport, North Carolina.","Safe Haven is set in Southport, South Carolina.","Safe Haven takes place in the coastal town of Southport, North Carolina.","Safe Haven is set in South Carolina, primarily in the coastal town of Southport.","The novel *Safe Haven* is set in the coastal town of Southport, North Carolina.","Safe Haven takes place in the coastal town of Southport, North Carolina.","The novel *Safe Haven* is set in the coastal town of Southport, South Carolina.","Safe Haven is set in the coastal town of Southport, North Carolina.",,"Safe Haven is set in the coastal town of Southport, North Carolina.",0,1,0,1,0,0,1,0,2,0,0.6,"Southport, North Carolina.",CORRECT
542,Adversarial,Misconceptions,who played jason in friday the 13th the final chapter,Ted White,Ted White,Tom Cruise,,Who played jason in friday the 13th the final chapter,Ted white,,Ted,Jason was portrayed by Dan Bradley (with stunt work by Christopher Swift) in *Friday the,Ted White.,Ted White played Jason in *Friday the 13th: The Final Chapter*.,Ted White portrayed Jason in *Friday the 13th: The Final Chapter*.,,Ted White played Jason in *Friday the 13th: The Final Chapter*.,,Ted White played Jason in *Friday the 13th: The Final Chapter*.,0,1,2,1,1,1,0,1,0,1,0.6,Ted,CORRECT
543,Adversarial,Misconceptions,state the position of india in terms of population size,second,second,3rd largest,,State the position of india in terms of population size,Second,India is the world’s second‑most populous country.,India is the world’s second‑most populous country.,India is the world’s second‑largest country by population.,India ranks second in the world by population size.,India is the world’s second‑most populous country.,India is the world’s second‑largest country by population.,India is the world’s second‑most populous country.,India is the world's second‑most populous country.,India is the world’s second‑largest country by population.,India is the world’s second‑most populous country.,0,0,0,0,0,0,0,0,0,0,1.0,India is the world’s second‑most populous country.,CORRECT
