Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,responses,logprobs,confidences,accuracies
11477,82683,Housain Al-Mogahwi,sport,association football,31976,560,920845,[],"[""football"",""soccer""]",http://www.wikidata.org/entity/Q10558666,http://www.wikidata.org/entity/Q2736,Housain Al-Mogahwi,Association football,354,197767,What sport does Housain Al-Mogahwi play?,"[""association football"", ""football"", ""soccer""]",Housain Al-Mogahwi is a professional football (soccer) player from Saudi Arabia.,"[-1.5497195136049413e-06, 0, 0, 0, 0, -4.768370445162873e-07, -2.50339189733495e-06, -9.536738616588991e-07, -0.5759403109550476, -0.00023112009512260556, -0.03016921691596508, -3.576278118089249e-07, -0.1602383255958557, 0, 0, 0, -2.3841855067985307e-07, -0.23262226581573486, -2.622600959512056e-06, 0, -0.0788920596241951, 0]",0.9521767149957397,CORRECT
117,2201087,Jacopo Melani,occupation,composer,961760,22,1189033,[],[],http://www.wikidata.org/entity/Q2897491,http://www.wikidata.org/entity/Q36834,Jacopo Melani,Composer,112,28389,What is Jacopo Melani's occupation?,"[""composer""]",Jacopo Melani was an Italian composer and violinist.,"[-6.9141146923357155e-06, -5.364403477869928e-06, -1.1920928244535389e-07, -6.9141146923357155e-06, -0.0007307243067771196, -0.00026127262390218675, 0, -0.20301228761672974, -0.00013326710904948413, -0.024848071858286858, 0, -0.006716769654303789, 0]",0.9820309646967879,CORRECT
1879,6402164,The Switch,genre,romantic comedy,2883016,91,2853587,"[""Switch""]","[""romedy"",""romcom""]",http://www.wikidata.org/entity/Q911520,http://www.wikidata.org/entity/Q860626,The Switch (2010 film),Romantic comedy,13004,64579,What genre is The Switch?,"[""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy"", ""romantic comedy"", ""romedy"", ""romcom""]","""The Switch"" is a romantic comedy.","[-0.2395656555891037, -3.802703940891661e-05, -1.7881377516459906e-06, -2.777537883957848e-05, -2.062299427052494e-05, -0.008633904159069061, -3.576278118089249e-07, -0.0012086475035175681, 0]",0.9726588603647338,CORRECT
9923,2019633,Harper,screenwriter,William Goldman,885456,533,1596968,"[""The Moving Target""]","[""S. Morgenstern"",""Harry Longbaugh""]",http://www.wikidata.org/entity/Q262980,http://www.wikidata.org/entity/Q506885,Harper (film),William Goldman,3706,17712,Who was the screenwriter for Harper?,"[""William Goldman"", ""S. Morgenstern"", ""Harry Longbaugh""]",The screenwriter for *Harper* (1966) was William Roberts.,"[-0.002103260951116681, -0.04859437048435211, -4.768360213347478e-06, 0, -0.0032157397363334894, -9.536738616588991e-07, -2.3841855067985307e-07, 0, -0.03804141283035278, 0, 0, -1.6689286894688848e-06, -2.145764938177308e-06, 0, 0, -0.01827743649482727, -0.7686887979507446, -1.9192511899746023e-05, 0]",0.9547931817335179,INCORRECT
9322,3021617,Mac,screenwriter,John Turturro,1293676,533,828326,[],"[""John Michael Turturro""]",http://www.wikidata.org/entity/Q4275209,http://www.wikidata.org/entity/Q244234,Mac (film),John Turturro,1168,105143,Who was the screenwriter for Mac?,"[""John Turturro"", ""John Michael Turturro""]",The screenwriter for *Mac* (1992) was John Turturro.,"[-0.25280478596687317, -0.0025178655050694942, -4.768370445162873e-07, -2.3841855067985307e-07, -0.0024254685267806053, -0.0015528061194345355, -0.00011657988943625242, -0.10021326690912247, -4.2199197196168825e-05, 0, -0.00010275312524754554, -0.00011288482346571982, -7.152555099310121e-07, -1.1920928244535389e-07, -0.004554850049316883, -0.0004861365014221519, -0.007266402244567871, -2.264974000354414e-06, -9.536738616588991e-07, -0.006746372207999229, 0]",0.9821167360503523,CORRECT
3112,1554686,Koxinga,father,Zheng Zhilong,695137,257,2180359,"[""Chenggong"",""Zheng Chenggong"",""Zheng Sen"",""Guoxingye"",""Zhongjie"",""Zhuchenggong"",""Sen"",""Mingyan"",""Senshe"",""Yanping Junwang"",""Damu""]","[""Nigulasi?Yiguan"",""Feihuang"",""Nigulasi?Jiasibade"",""Nicholas Iquan Gaspard"",""Cheng Chih-lung"",""Yiguan"",""Feihong"",""Yuejia""]",http://www.wikidata.org/entity/Q197615,http://www.wikidata.org/entity/Q652211,Koxinga,Zheng Zhilong,9747,4031,Who is the father of Koxinga?,"[""Zheng Zhilong"", ""Nigulasi?Yiguan"", ""Feihuang"", ""Nigulasi?Jiasibade"", ""Nicholas Iquan Gaspard"", ""Cheng Chih-lung"", ""Yiguan"", ""Feihong"", ""Yuejia""]","The father of Koxinga was Zheng Zhilong, a Chinese merchant and pirate leader.","[-0.00041059168870560825, -2.3841855067985307e-07, 0, -2.3841855067985307e-07, 0, 0, -1.1920928244535389e-07, -0.21570369601249695, -0.00018892886873800308, -0.00014232576359063387, 0, 0, -0.34844523668289185, -4.768370445162873e-07, -0.045956190675497055, -1.1893948316574097, -0.3870280683040619, -0.13950128853321075, -0.15088200569152832, -0.023679902777075768, 0]",0.8877091268510455,CORRECT
3868,151719,Japan at the 1952 Winter Olympics,country,Japan,61285,182,502871,[],"[""State of Japan"",""Land of the Rising Sun"",""Nihon"",""Nippon"",""JP"",""Nippon-koku"",""Nihon-koku"",""JA"",""JPN"",""jp"",""JAP"",""Ja"",""Jap""]",http://www.wikidata.org/entity/Q1099897,http://www.wikidata.org/entity/Q17,Japan at the 1952 Winter Olympics,Japan,100,702414,In what country is Japan at the 1952 Winter Olympics?,"[""Japan"", ""State of Japan"", ""Land of the Rising Sun"", ""Nihon"", ""Nippon"", ""JP"", ""Nippon-koku"", ""Nihon-koku"", ""JA"", ""JPN"", ""jp"", ""JAP"", ""Ja"", ""Jap""]",Japan competed as itself at the 1952 Winter Olympics; it was not part of another country.,"[-5.578839045483619e-05, -0.4793248474597931, -0.2533186376094818, -0.015800515189766884, -0.03211526200175285, -1.7881377516459906e-06, 0, -1.1920928244535389e-07, -2.3841855067985307e-07, -1.1920928244535389e-07, 0, -1.1920928244535389e-07, 0, -0.2753785252571106, -6.6756979322235566e-06, -0.024747366085648537, -0.00026246439665555954, -0.26070013642311096, 0, -0.00012027494085486978, 0, -8.702239938429557e-06, 0]",0.9433282759080914,CORRECT
6066,2447881,The Last Stage,director,Wanda Jakubowska,1060868,526,1309214,"[""Last Stage""]",[],http://www.wikidata.org/entity/Q322105,http://www.wikidata.org/entity/Q437696,The Last Stage,Wanda Jakubowska,746,364,Who was the director of The Last Stage?,"[""Wanda Jakubowska""]",The director of *The Last Stage* was Wanda Jakubowska.,"[-0.000715714821126312, -4.768370445162873e-07, -8.344646857949556e-07, -0.029754118993878365, 0, -4.6491513785440475e-06, -1.4305104514278355e-06, 0, -0.001932302606292069, -5.125986263010418e-06, -5.960462772236497e-07, -2.264974000354414e-06, -4.529942543740617e-06, -4.529942543740617e-06, 0, -6.615896563744172e-05, 0]",0.9980904881923073,CORRECT
830,5130344,Wayne Cooper,place of birth,Milan,2268292,218,926781,"[""Artis Wayne Cooper"",""Coop""]","[""Milan, Georgia""]",http://www.wikidata.org/entity/Q680038,http://www.wikidata.org/entity/Q2752635,Wayne Cooper (basketball),"Milan, Georgia",406,406,In what city was Wayne Cooper born?,"[""Milan"", ""Milan, Georgia""]","Wayne Cooper was born in Shreveport, Louisiana.","[-0.0002603192115202546, -4.172316494077677e-06, -1.1920928244535389e-07, -4.7801782784517854e-05, -2.0265558760002023e-06, -7.152555099310121e-07, -1.0606728792190552, -5.364403477869928e-06, -1.6689286894688848e-06, -1.549708758830093e-05, -2.3841855067985307e-07, -7.510157047363464e-06, 0]",0.9216250639603742,INCORRECT
1501,1442188,DOS MZ executable,genre,executable,644947,91,2681758,"[""MS-DOS MZ executable"","".exe""]","[""executable file"",""binary"",""executable program"","".exe""]",http://www.wikidata.org/entity/Q1882110,http://www.wikidata.org/entity/Q778586,DOS MZ executable,Executable,2937,8428,What genre is DOS MZ executable?,"[""executable"", ""executable file"", ""binary"", ""executable program"", "".exe""]","The DOS MZ executable is a binary file format used for executable programs in MS-DOS, classified under the executable (EXE) genre.","[-0.005783964414149523, -9.536738616588991e-07, 0, 0, 0, -0.00021145492792129517, -0.0005666795768775046, -0.09130129218101501, -0.5759427547454834, -0.00043335105874575675, -0.0015842280117794871, -0.07892566174268723, -0.08622803539037704, -9.619726915843785e-05, -0.0009173714206553996, -0.19302739202976227, 0, 0, -0.06263653188943863, -0.22417403757572174, -0.023251503705978394, -1.5497195136049413e-06, -1.063075304031372, -0.7137181758880615, -0.0012686545960605145, 0, -1.1920928244535389e-07, -0.014225034043192863, -3.099393507000059e-05, 0]",0.9007027010453381,CORRECT
8574,1997153,The Passion of Anna,screenwriter,Ingmar Bergman,876394,533,2581863,"[""En passion"",""A Passion"",""Passion of Anna""]","[""Ernst Ingmar Bergman""]",http://www.wikidata.org/entity/Q260365,http://www.wikidata.org/entity/Q7546,The Passion of Anna,Ingmar Bergman,2035,93841,Who was the screenwriter for The Passion of Anna?,"[""Ingmar Bergman"", ""Ernst Ingmar Bergman""]",The screenwriter for *The Passion of Anna* was Ingmar Bergman.,"[-0.0001591317413840443, -0.004648118279874325, 0, -7.152555099310121e-07, -0.0015026956098154187, 0, -2.3841855067985307e-07, 0, -0.0028476661536842585, 0, -7.867782187531702e-06, -9.775113539944869e-06, 0, -7.152555099310121e-07, -1.1920928244535389e-07, -2.52720492426306e-05, 0]",0.9994588338439262,CORRECT
7699,6305405,Garissa,capital of,Garissa County,2844695,97,276706,[],"[""Garissa District""]",http://www.wikidata.org/entity/Q845717,http://www.wikidata.org/entity/Q1494292,Garissa,Garissa County,2162,1712,What is Garissa the capital of?,"[""Garissa County"", ""Garissa District""]",Garissa is the capital of Garissa County in Kenya.,"[-4.768360213347478e-06, 0, -1.1920928244535389e-07, -4.768370445162873e-07, 0, -8.344646857949556e-07, -5.006777428206988e-06, 0, 0, -2.586808113846928e-05, -0.6597989797592163, -1.5497195136049413e-06, 0]",0.950509864668402,CORRECT
5214,1638066,Memories,producer,David Guetta,728127,164,2834709,[],"[""Pierre David Guetta"",""Jack Back""]",http://www.wikidata.org/entity/Q2074141,http://www.wikidata.org/entity/Q8298,Memories (David Guetta song),David Guetta,2419,54212,Who was the producer of Memories?,"[""David Guetta"", ""Pierre David Guetta"", ""Jack Back""]","""Memories"" (1995) was produced by Katsuhiro Otomo.","[-1.250064730644226, -5.722029527532868e-06, -8.344646857949556e-07, -0.00013839241000823677, -0.887739896774292, -0.127349853515625, -2.3841855067985307e-07, -0.0005858612130396068, -7.1403817855753e-05, -0.12742739915847778, -0.0008046964649111032, -0.00018737945356406271, -2.0265558760002023e-06, -0.0031922117341309786, -0.013437185436487198, -0.007019028067588806, -1.4185804502631072e-05, 0, -0.28895068168640137, 0]",0.8734105258856147,INCORRECT
2701,2490460,Haddaway,genre,Eurodance,1077501,91,754547,"[""The Album""]","[""Euro-dance"",""Euro dance""]",http://www.wikidata.org/entity/Q3283144,http://www.wikidata.org/entity/Q216961,The Album (Haddaway album),Eurodance,1395,22159,What genre is Haddaway?,"[""Eurodance"", ""Euro-dance"", ""Euro dance""]",Haddaway is primarily associated with the Eurodance genre.,"[-1.1920928244535389e-07, 0, -1.823885577323381e-05, -4.0531076592742465e-06, -0.49619060754776, -0.474118173122406, 0, -0.0011823337990790606, -0.015388095751404762, -4.291525328881107e-06, -0.08027820289134979, -0.00020346954988781363, 0]",0.9211736298300917,CORRECT
2118,672773,As Time Goes By,genre,documentary film,284669,91,2898005,[],"[""documentary movie"",""doc"",""film documentary"",""motion picture documentary"",""documentary"",""factual film""]",http://www.wikidata.org/entity/Q15052427,http://www.wikidata.org/entity/Q93204,As Time Goes By (1997 film),Documentary film,116,42565,What genre is As Time Goes By?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",*As Time Goes By* is a British romantic comedy television series.,"[-0.2899393141269684, -1.1920928244535389e-07, -3.576278118089249e-07, -4.60137271147687e-05, -3.933898824470816e-06, 0, -1.0728830375228426e-06, -4.291525328881107e-06, -0.47413069009780884, -0.0006868863711133599, -0.02402188442647457, -0.0007934997556731105, -4.768360213347478e-06, -2.3841855067985307e-07, 0]",0.948719399109768,INCORRECT
6558,990579,The Take,director,Avi Lewis,423176,526,1470697,"[""Take""]",[],http://www.wikidata.org/entity/Q1630461,http://www.wikidata.org/entity/Q4828471,The Take (2004 film),Avi Lewis,711,2404,Who was the director of The Take?,"[""Naomi Klein"", ""Avi Lewis""]",The director of *The Take* was Avi Lewis.,"[-0.02078315056860447, -1.1324817933200393e-05, -5.960462772236497e-07, -0.0005744237569160759, 0, -8.22540732769994e-06, -1.1920928244535389e-07, -0.00029952809563837945, -0.18162716925144196, -8.77341881277971e-05, -1.1444026313256472e-05, -5.960462772236497e-07, 0]",0.9844752848409465,CORRECT
1728,3842870,Danny Ray,genre,reggae,1676552,91,2932736,[],"[""reggae music""]",http://www.wikidata.org/entity/Q5220762,http://www.wikidata.org/entity/Q9794,Danny Ray (singer),Reggae,322,47326,What genre is Danny Ray?,"[""reggae"", ""reggae music""]",Danny Ray is a hip-hop artist.,"[-0.0004674295778386295, -5.006777428206988e-06, -0.0003238391946069896, -0.1367318034172058, -0.6926500201225281, -0.006715585943311453, -0.015112193301320076, -0.0017197832930833101, 0]",0.9095017045651057,INCORRECT
8122,5240651,Persona,screenwriter,Ingmar Bergman,2322482,533,2581863,[],"[""Ernst Ingmar Bergman""]",http://www.wikidata.org/entity/Q695255,http://www.wikidata.org/entity/Q7546,Persona (1966 film),Ingmar Bergman,19543,93841,Who was the screenwriter for Persona?,"[""Ingmar Bergman"", ""Ernst Ingmar Bergman""]",The screenwriter for *Persona* (1966) was Ingmar Bergman.,"[-0.0018365198047831655, -0.014217747375369072, -9.703165414975956e-05, -5.960462772236497e-07, -0.04873550683259964, -1.7165990357170813e-05, -8.344646857949556e-07, -0.011048685759305954, -1.2278481335670222e-05, -1.1920928244535389e-07, -9.536738616588991e-07, -1.0728830375228426e-06, -5.602820692729438e-06, -1.1920928244535389e-07, -0.0001656871900195256, 0, -3.576278118089249e-07, 0, -3.6000557884108275e-05, 0]",0.9961984303525709,CORRECT
723,775412,Claudio Costamagna,place of birth,Milan,330454,218,1508594,[],"[""Milano"",""Milan, Italy"",""Milano, Italy"",""Milano, Italia"",""Mailand"",""Milan Records""]",http://www.wikidata.org/entity/Q15676279,http://www.wikidata.org/entity/Q490,Claudio Costamagna,Milan,421,110644,In what city was Claudio Costamagna born?,"[""Milan"", ""Milano"", ""Milan, Italy"", ""Milano, Italy"", ""Milano, Italia"", ""Mailand"", ""Milan Records""]","Claudio Costamagna was born in Turin, Italy.","[-0.00019238528329879045, -1.1920928244535389e-07, -7.402622577501461e-05, -2.9802276912960224e-06, -1.1920928244535389e-07, -5.960462772236497e-07, -4.768370445162873e-07, 0, -0.38839006423950195, -5.960462772236497e-07, -0.00016127715934999287, 0, -5.960462772236497e-07, 0]",0.9726090381111949,INCORRECT
11534,6388189,Mark Jonas,sport,association football,2877348,560,920845,[],"[""football"",""soccer""]",http://www.wikidata.org/entity/Q9029280,http://www.wikidata.org/entity/Q2736,Mark Jonas,Association football,141,197767,What sport does Mark Jonas play?,"[""association football"", ""football"", ""soccer""]",Mark Jonas plays soccer.,"[-4.529942543740617e-06, -3.397406908334233e-05, -0.06357765942811966, -0.0015907741617411375, -0.004339682403951883, 0]",0.988475814703169,CORRECT
13196,3237369,After the End,author,Dennis Kelly,1388700,484,111639,[],[],http://www.wikidata.org/entity/Q4690633,http://www.wikidata.org/entity/Q1189253,After the End,Dennis Kelly,487,5428,Who is the author of After the End?,"[""Dennis Kelly""]",The author of *After the End* is Amy Plum.,"[-6.460934673668817e-05, -1.966933996300213e-05, -4.768370445162873e-07, -0.0032062334939837456, -2.3841830625315197e-06, -4.768370445162873e-07, -7.510157047363464e-06, -2.145764938177308e-06, -2.3841855067985307e-07, -0.06405744701623917, -0.030618827790021896, -2.622600959512056e-06, 0]",0.9924912066175744,INCORRECT
11114,1404476,Valparaiso University,religion,Lutheranism,628155,106,2595152,"[""Valpo"",""VU"",""Valparaiso Male and Female College"",""Northern Indiana Normal School and Business Institute"",""Valparaiso College""]","[""Lutheran Church"",""Lutherans""]",http://www.wikidata.org/entity/Q186047,http://www.wikidata.org/entity/Q75809,Valparaiso University,Lutheranism,8242,81663,What is the religion of Valparaiso University?,"[""Lutheranism"", ""Lutheran Church"", ""Lutherans""]",Valparaiso University is affiliated with the Lutheran Church (ELCA).,"[-2.145764938177308e-06, -2.3841855067985307e-07, -7.152555099310121e-07, -4.0531076592742465e-06, -5.245195097813848e-06, -5.8887653722194955e-05, -0.4780269265174866, 0, 0, -0.0027385372668504715, -0.005593837704509497, -0.006757502444088459, -0.07940474897623062, 0, -5.5549986427649856e-05, 0]",0.9648423833802575,CORRECT
7728,1446983,Rodez,capital of,Aveyron,646961,97,1059698,"[""Rodez (France)""]","[""Aveyron Department""]",http://www.wikidata.org/entity/Q188780,http://www.wikidata.org/entity/Q3216,Rodez,Aveyron,6748,3931,What is Rodez the capital of?,"[""Aveyron"", ""Aveyron Department""]",Rodez is the capital of the Aveyron department in southern France.,"[-2.50339189733495e-06, -8.344646857949556e-07, -1.1920928244535389e-07, -7.152555099310121e-07, -2.861018856492592e-06, -3.576278118089249e-07, -7.152555099310121e-07, 0, -0.00012420836719684303, 0, 0, -2.9802276912960224e-06, -9.536738616588991e-07, -0.023287957534193993, -1.1920928244535389e-07, 0, 0]",0.9986230473859261,CORRECT
13389,2669682,Tarr,author,Wyndham Lewis,1149794,484,2690138,[],"[""Percy Wyndham Lewis"",""Percy William Lewis"",""Percy Lewis"",""Wyndham Percy Lewis""]",http://www.wikidata.org/entity/Q3515799,http://www.wikidata.org/entity/Q780102,Tarr,Wyndham Lewis,646,5318,Who is the author of Tarr?,"[""Wyndham Lewis"", ""Percy Wyndham Lewis"", ""Percy William Lewis"", ""Percy Lewis"", ""Wyndham Percy Lewis""]",The author of *Tarr* is Wyndham Lewis.,"[-0.0019766809418797493, -2.3841855067985307e-07, -1.1920928244535389e-07, -1.4305104514278355e-06, -4.768370445162873e-07, -2.3841855067985307e-07, 0, 0, -3.0397906812140718e-05, -3.576278118089249e-07, 0, 0, -1.1920928244535389e-07, 0]",0.9998564346579426,CORRECT
