Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,response_0,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,response_9,semantic_id_0,semantic_id_1,semantic_id_2,semantic_id_3,semantic_id_4,semantic_id_5,semantic_id_6,semantic_id_7,semantic_id_8,semantic_id_9,confidences,responses,accuracies
1879,6402164,The Switch,genre,romantic comedy,2883016,91,2853587,"[""Switch""]","[""romedy"",""romcom""]",http://www.wikidata.org/entity/Q911520,http://www.wikidata.org/entity/Q860626,The Switch (2010 film),Romantic comedy,13004,64579,What genre is The Switch?,"[""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy"", ""romantic comedy"", ""romedy"", ""romcom""]",The Switch is a romantic comedy film.,Romantic comedy.,The Switch is a romantic‑comedy film.,The Switch is a romantic comedy.,The Switch is a romantic comedy.,The Switch is a romantic‑comedy film.,The Switch is a romantic comedy film.,The Switch is a romantic comedy.,The Switch is a romantic comedy.,The Switch is a romantic‑comedy film.,0,0,0,0,0,0,0,0,0,0,1.0,The Switch is a romantic comedy film.,CORRECT
9923,2019633,Harper,screenwriter,William Goldman,885456,533,1596968,"[""The Moving Target""]","[""S. Morgenstern"",""Harry Longbaugh""]",http://www.wikidata.org/entity/Q262980,http://www.wikidata.org/entity/Q506885,Harper (film),William Goldman,3706,17712,Who was the screenwriter for Harper?,"[""William Goldman"", ""S. Morgenstern"", ""Harry Longbaugh""]",The screenwriter for *Harper* was John Michael McDonagh.,The screenwriter for *Harper* was William Goldman.,The screenplay for the 1966 film *Harper* was written by William Goldman.,The screenplay for *Harper* was written by William Goldman.,The screenplay for *Harper* was written by William Goldman.,William Goldman.,William Goldman.,The screenplay for *Harper* was written by William Goldman.,The screenwriter for *Harper* was William Goldman.,William Goldman was the screenwriter for *Harper*.,0,1,1,1,1,1,1,1,1,1,0.9,The screenwriter for *Harper* was William Goldman.,CORRECT
9322,3021617,Mac,screenwriter,John Turturro,1293676,533,828326,[],"[""John Michael Turturro""]",http://www.wikidata.org/entity/Q4275209,http://www.wikidata.org/entity/Q244234,Mac (film),John Turturro,1168,105143,Who was the screenwriter for Mac?,"[""John Turturro"", ""John Michael Turturro""]",The screenwriter for *Mac* was John Hughes.,,,,,,,,The,,0,1,1,1,1,1,1,1,1,1,0.9,,NOT_ATTEMPTED
3112,1554686,Koxinga,father,Zheng Zhilong,695137,257,2180359,"[""Chenggong"",""Zheng Chenggong"",""Zheng Sen"",""Guoxingye"",""Zhongjie"",""Zhuchenggong"",""Sen"",""Mingyan"",""Senshe"",""Yanping Junwang"",""Damu""]","[""Nigulasi?Yiguan"",""Feihuang"",""Nigulasi?Jiasibade"",""Nicholas Iquan Gaspard"",""Cheng Chih-lung"",""Yiguan"",""Feihong"",""Yuejia""]",http://www.wikidata.org/entity/Q197615,http://www.wikidata.org/entity/Q652211,Koxinga,Zheng Zhilong,9747,4031,Who is the father of Koxinga?,"[""Zheng Zhilong"", ""Nigulasi?Yiguan"", ""Feihuang"", ""Nigulasi?Jiasibade"", ""Nicholas Iquan Gaspard"", ""Cheng Chih-lung"", ""Yiguan"", ""Feihong"", ""Yuejia""]",Zheng Zhilong.,Zheng Zhilong.,Koxinga’s father was the Ming‑loyalist pirate‑official Zheng Zhilong.,Zheng Zhilong.,Koxinga’s father was the famed Ming‑loyalist pirate and admiral Zheng Zhilong.,Zheng Zhilong.,Zheng Zhilong.,Zheng Zhilong.,Zheng Zhilong.,Zheng Zhilong.,0,0,0,0,0,0,0,0,0,0,1.0,Zheng Zhilong.,CORRECT
3868,151719,Japan at the 1952 Winter Olympics,country,Japan,61285,182,502871,[],"[""State of Japan"",""Land of the Rising Sun"",""Nihon"",""Nippon"",""JP"",""Nippon-koku"",""Nihon-koku"",""JA"",""JPN"",""jp"",""JAP"",""Ja"",""Jap""]",http://www.wikidata.org/entity/Q1099897,http://www.wikidata.org/entity/Q17,Japan at the 1952 Winter Olympics,Japan,100,702414,In what country is Japan at the 1952 Winter Olympics?,"[""Japan"", ""State of Japan"", ""Land of the Rising Sun"", ""Nihon"", ""Nippon"", ""JP"", ""Nippon-koku"", ""Nihon-koku"", ""JA"", ""JPN"", ""jp"", ""JAP"", ""Ja"", ""Jap""]","Japan competed at the 1952 Winter Olympics, which were held in Norway.",Japan competed at the 1952 Winter Olympics in Norway.,"Japan competed at the 1952 Winter Olympics, which were held in Norway.","Japan competed at the 1952 Winter Olympics, which were held in Norway.",Japan competed at the 1952 Winter Olympics in Norway.,Norway.,Japan competed at the 1952 Winter Olympics in Norway.,"Japan competed at the 1952 Winter Olympics held in Oslo, Norway.",Norway.,Japan competed at the 1952 Winter Olympics in Norway.,0,0,0,0,0,0,0,0,0,0,1.0,"Japan competed at the 1952 Winter Olympics, which were held in Norway.",INCORRECT
6066,2447881,The Last Stage,director,Wanda Jakubowska,1060868,526,1309214,"[""Last Stage""]",[],http://www.wikidata.org/entity/Q322105,http://www.wikidata.org/entity/Q437696,The Last Stage,Wanda Jakubowska,746,364,Who was the director of The Last Stage?,"[""Wanda Jakubowska""]",Jerzy Kawalerowicz.,Wanda Jakubowska.,The director of *The Last Stage* was Wanda Jakubowska.,The director of *The Last Stage* was Wanda Jakubowska.,The director of *The Last Stage* was Wanda Jakubowska.,Jerzy Kawalerowicz.,Wanda Jakubowska directed The Last Stage.,Jerzy Kawalerowicz.,Jerzy Kawalerowicz.,The director of *The Last Stage* was Jerzy Kawalerowicz.,0,1,1,1,1,0,1,0,0,0,0.5,Jerzy Kawalerowicz.,INCORRECT
830,5130344,Wayne Cooper,place of birth,Milan,2268292,218,926781,"[""Artis Wayne Cooper"",""Coop""]","[""Milan, Georgia""]",http://www.wikidata.org/entity/Q680038,http://www.wikidata.org/entity/Q2752635,Wayne Cooper (basketball),"Milan, Georgia",406,406,In what city was Wayne Cooper born?,"[""Milan"", ""Milan, Georgia""]",Wayne Cooper was born in Oklahoma City.,"Wayne Cooper was born in Lubbock, Texas.","Wayne Cooper was born in Oklahoma City, Oklahoma.",Wayne Cooper was born in Oklahoma City.,"Wayne Cooper was born in Oklahoma City, Oklahoma.","Lubbock, Texas.","Wayne Cooper was born in Oklahoma City, Oklahoma.","Wayne Cooper was born in Oklahoma City, Oklahoma.",Wayne Cooper was born in Oklahoma City.,"Wayne Cooper was born in Oklahoma City, Oklahoma.",0,1,0,0,0,1,0,0,0,0,0.8,Wayne Cooper was born in Oklahoma City.,INCORRECT
1501,1442188,DOS MZ executable,genre,executable,644947,91,2681758,"[""MS-DOS MZ executable"","".exe""]","[""executable file"",""binary"",""executable program"","".exe""]",http://www.wikidata.org/entity/Q1882110,http://www.wikidata.org/entity/Q778586,DOS MZ executable,Executable,2937,8428,What genre is DOS MZ executable?,"[""executable"", ""executable file"", ""binary"", ""executable program"", "".exe""]",The DOS MZ executable belongs to the **binary executable (machine code) genre**.,The DOS MZ executable is a 16‑bit MS‑DOS executable binary file format.,The DOS MZ executable is a 16‑bit DOS executable binary file format.,The DOS MZ executable is a binary file in the DOS,The DOS MZ executable is a 16‑bit MS‑DOS executable file format.,The DOS MZ executable is a 16‑bit DOS executable file format.,The DOS MZ executable is a 16‑bit MS‑DOS binary executable file format.,The DOS MZ executable is a DOS EXE (MZ) executable file format.,The DOS MZ executable is a 16‑bit DOS binary (a DOS .EXE file in the MZ format).,The DOS MZ executable is a 16‑bit DOS executable binary file format.,0,0,0,0,1,1,1,2,2,1,0.4,The DOS MZ executable belongs to the **binary executable (machine code) genre**.,CORRECT
8574,1997153,The Passion of Anna,screenwriter,Ingmar Bergman,876394,533,2581863,"[""En passion"",""A Passion"",""Passion of Anna""]","[""Ernst Ingmar Bergman""]",http://www.wikidata.org/entity/Q260365,http://www.wikidata.org/entity/Q7546,The Passion of Anna,Ingmar Bergman,2035,93841,Who was the screenwriter for The Passion of Anna?,"[""Ingmar Bergman"", ""Ernst Ingmar Bergman""]",Ingmar Bergman.,Ingmar Bergman.,The screenwriter for *The Passion of Anna* was Ingmar Bergman.,Ingmar Bergman was the screenwriter for *The Passion of Anna*.,Ingmar Bergman.,Ingmar Bergman.,Ingmar Bergman.,Ingmar Bergman was the screenwriter for *The Passion of Anna*.,Ingmar Bergman.,Ingmar Bergman.,0,0,0,0,0,0,0,0,0,0,1.0,Ingmar Bergman.,CORRECT
7699,6305405,Garissa,capital of,Garissa County,2844695,97,276706,[],"[""Garissa District""]",http://www.wikidata.org/entity/Q845717,http://www.wikidata.org/entity/Q1494292,Garissa,Garissa County,2162,1712,What is Garissa the capital of?,"[""Garissa County"", ""Garissa District""]",Garissa is the capital of Garissa County in Kenya.,Garissa is the capital of Garissa County in Kenya.,Garissa is the capital of Garissa County in Kenya.,Garissa is the capital of Garissa County in Kenya.,Garissa is the capital of Garissa County in Kenya.,Garissa is the capital of Garissa County in Kenya.,Garissa is the capital of Garissa County in Kenya.,Garissa is the capital of Garissa County in Kenya.,Garissa is the capital of Garissa County in Kenya.,Garissa is the capital of Garissa County in Kenya.,0,0,0,0,0,0,0,0,0,0,1.0,Garissa is the capital of Garissa County in Kenya.,CORRECT
5214,1638066,Memories,producer,David Guetta,728127,164,2834709,[],"[""Pierre David Guetta"",""Jack Back""]",http://www.wikidata.org/entity/Q2074141,http://www.wikidata.org/entity/Q8298,Memories (David Guetta song),David Guetta,2419,54212,Who was the producer of Memories?,"[""David Guetta"", ""Pierre David Guetta"", ""Jack Back""]",The producer of “Memories” is Mike Elizondo.,The producer of “Memories” was Mike Sabath.,,The producer of “Memories” is Mike Elizondo.,Mike Elizondo.,The producer of “Memories” was Mike Elizondo.,,The producer of “Memories” was Mike Elizondo.,The producer of Maroon 5’s,,0,1,2,0,0,0,2,0,3,2,0.5,The producer of “Memories” is Mike Elizondo.,INCORRECT
2701,2490460,Haddaway,genre,Eurodance,1077501,91,754547,"[""The Album""]","[""Euro-dance"",""Euro dance""]",http://www.wikidata.org/entity/Q3283144,http://www.wikidata.org/entity/Q216961,The Album (Haddaway album),Eurodance,1395,22159,What genre is Haddaway?,"[""Eurodance"", ""Euro-dance"", ""Euro dance""]",Haddaway is primarily known as a Eurodance artist.,Eurodance.,Haddaway is primarily known for Eurodance music.,Eurodance.,Haddaway is primarily known for Eurodance music.,Eurodance.,Eurodance.,Eurodance.,Haddaway is primarily known for Eurodance music.,Haddaway is primarily known as a Eurodance artist.,0,0,0,0,0,0,0,0,0,0,1.0,Haddaway is primarily known as a Eurodance artist.,CORRECT
2118,672773,As Time Goes By,genre,documentary film,284669,91,2898005,[],"[""documentary movie"",""doc"",""film documentary"",""motion picture documentary"",""documentary"",""factual film""]",http://www.wikidata.org/entity/Q15052427,http://www.wikidata.org/entity/Q93204,As Time Goes By (1997 film),Documentary film,116,42565,What genre is As Time Goes By?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",As Time Goes By is a British sitcom.,As Time Goes By is a British sitcom.,As Time Goes By is a sitcom.,As Time Goes By is a British sitcom.,As Time Goes By is a British sitcom.,As Time Goes By is a British sitcom.,As Time Goes By is a British sitcom.,"""As Time Goes By"" is a British sitcom.",As Time Goes By is a British sitcom.,As Time Goes By is a British sitcom.,0,0,0,0,0,0,0,0,0,0,1.0,As Time Goes By is a British sitcom.,INCORRECT
6558,990579,The Take,director,Avi Lewis,423176,526,1470697,"[""Take""]",[],http://www.wikidata.org/entity/Q1630461,http://www.wikidata.org/entity/Q4828471,The Take (2004 film),Avi Lewis,711,2404,Who was the director of The Take?,"[""Naomi Klein"", ""Avi Lewis""]",,,,,,,The Take was directed by Dan Reed.,,,,0,0,0,0,0,0,1,0,0,0,0.9,,NOT_ATTEMPTED
1728,3842870,Danny Ray,genre,reggae,1676552,91,2932736,[],"[""reggae music""]",http://www.wikidata.org/entity/Q5220762,http://www.wikidata.org/entity/Q9794,Danny Ray (singer),Reggae,322,47326,What genre is Danny Ray?,"[""reggae"", ""reggae music""]",Reggae.,Reggae.,Danny Ray is a reggae artist.,Danny Ray is a reggae musician.,Reggae.,Danny Ray is a reggae artist.,Danny Ray is primarily known as a reggae artist.,Reggae.,Reggae.,Danny Ray is a reggae musician.,0,0,0,0,0,0,0,0,0,0,1.0,Reggae.,CORRECT
8122,5240651,Persona,screenwriter,Ingmar Bergman,2322482,533,2581863,[],"[""Ernst Ingmar Bergman""]",http://www.wikidata.org/entity/Q695255,http://www.wikidata.org/entity/Q7546,Persona (1966 film),Ingmar Bergman,19543,93841,Who was the screenwriter for Persona?,"[""Ingmar Bergman"", ""Ernst Ingmar Bergman""]",Ingmar Bergman.,Ingmar Bergman.,Ingmar Bergman.,Ingmar Bergman was the screenwriter for the film *Persona*.,,Ingmar Bergman.,Ingmar Bergman.,Ingmar Bergman was the screenwriter for *Persona*.,Ingmar Bergman.,The screenwriter for *Persona* was Ingmar Bergman.,0,0,0,0,1,0,0,0,0,0,0.9,Ingmar Bergman.,CORRECT
723,775412,Claudio Costamagna,place of birth,Milan,330454,218,1508594,[],"[""Milano"",""Milan, Italy"",""Milano, Italy"",""Milano, Italia"",""Mailand"",""Milan Records""]",http://www.wikidata.org/entity/Q15676279,http://www.wikidata.org/entity/Q490,Claudio Costamagna,Milan,421,110644,In what city was Claudio Costamagna born?,"[""Milan"", ""Milano"", ""Milan, Italy"", ""Milano, Italy"", ""Milano, Italia"", ""Mailand"", ""Milan Records""]","Claudio Costamagna was born in Milan, Italy.",Claudio Costamagna was born in Milan.,Claudio Costamagna was born in Milan.,"Claudio Costamagna was born in Milan, Italy.","Claudio Costamagna was born in Milan, Italy.",Claudio Costamagna was born in Milan.,Claudio Costamagna was born in Milan.,"Claudio Costamagna was born in Milan, Italy.",Milan.,"Claudio Costamagna was born in Milan, Italy.",0,0,0,0,0,0,0,0,0,0,1.0,"Claudio Costamagna was born in Milan, Italy.",CORRECT
11534,6388189,Mark Jonas,sport,association football,2877348,560,920845,[],"[""football"",""soccer""]",http://www.wikidata.org/entity/Q9029280,http://www.wikidata.org/entity/Q2736,Mark Jonas,Association football,141,197767,What sport does Mark Jonas play?,"[""association football"", ""football"", ""soccer""]",Mark Jonas plays baseball.,Baseball.,Mark Jonas is a baseball player.,Baseball.,Mark Jonas is a baseball player.,Mark Jonas plays baseball.,Mark Jonas is a baseball player.,Mark Jonas is a baseball player.,Mark Jonas is a baseball player.,Mark Jonas is a baseball player.,0,0,0,0,0,0,0,0,0,0,1.0,Mark Jonas plays baseball.,INCORRECT
13196,3237369,After the End,author,Dennis Kelly,1388700,484,111639,[],[],http://www.wikidata.org/entity/Q4690633,http://www.wikidata.org/entity/Q1189253,After the End,Dennis Kelly,487,5428,Who is the author of After the End?,"[""Dennis Kelly""]",The author of *After the End* is Gary Russell.,,,,,,The author of *After the End* is Robert Silverberg,,The author of *After the End* is Robert Reed.,,0,1,1,1,1,1,2,1,3,1,0.7,,NOT_ATTEMPTED
11114,1404476,Valparaiso University,religion,Lutheranism,628155,106,2595152,"[""Valpo"",""VU"",""Valparaiso Male and Female College"",""Northern Indiana Normal School and Business Institute"",""Valparaiso College""]","[""Lutheran Church"",""Lutherans""]",http://www.wikidata.org/entity/Q186047,http://www.wikidata.org/entity/Q75809,Valparaiso University,Lutheranism,8242,81663,What is the religion of Valparaiso University?,"[""Lutheranism"", ""Lutheran Church"", ""Lutherans""]",Valparaiso University is affiliated with the Lutheran Church–Missouri Synod.,Valparaiso University is affiliated with the Lutheran Church–Missouri Synod.,Valparaiso University is affiliated with the Evangelical Lutheran Church in America (Lutheran).,Valparaiso University is affiliated with the Lutheran Church–Missouri Synod.,Valparaiso University is affiliated with the Lutheran Church–Missouri Synod.,Valparaiso University is affiliated with the Lutheran Church–Missouri Synod.,Valparaiso University is affiliated with the Lutheran Church–Missouri Synod.,Valparaiso University is affiliated with the Lutheran Church–Missouri Synod.,Valparaiso University is affiliated with the Evangelical Lutheran Church in America (ELCA).,Valparaiso University is affiliated with the Evangelical Lutheran Church in America (Lutheran).,0,0,1,0,0,0,0,0,2,1,0.7,Valparaiso University is affiliated with the Lutheran Church–Missouri Synod.,CORRECT
7728,1446983,Rodez,capital of,Aveyron,646961,97,1059698,"[""Rodez (France)""]","[""Aveyron Department""]",http://www.wikidata.org/entity/Q188780,http://www.wikidata.org/entity/Q3216,Rodez,Aveyron,6748,3931,What is Rodez the capital of?,"[""Aveyron"", ""Aveyron Department""]",Rodez is the capital of the Aveyron department in France.,Rodez is the capital of the Aveyron department in southern France.,Rodez is the capital of the Aveyron department in France.,Rodez is the prefecture (capital) of the Aveyron department in France.,Rodez is the prefecture (capital) of the Aveyron department in France.,Rodez is the prefectural capital of the Aveyron department in southern France.,Rodez is the capital of the Aveyron department in southern France.,Rodez is the capital of the Aveyron department in France.,Rodez is the capital of the Aveyron department in France.,Rodez is the capital of the Aveyron department in southern France.,0,0,0,0,0,0,0,0,0,0,1.0,Rodez is the capital of the Aveyron department in France.,CORRECT
13389,2669682,Tarr,author,Wyndham Lewis,1149794,484,2690138,[],"[""Percy Wyndham Lewis"",""Percy William Lewis"",""Percy Lewis"",""Wyndham Percy Lewis""]",http://www.wikidata.org/entity/Q3515799,http://www.wikidata.org/entity/Q780102,Tarr,Wyndham Lewis,646,5318,Who is the author of Tarr?,"[""Wyndham Lewis"", ""Percy Wyndham Lewis"", ""Percy William Lewis"", ""Percy Lewis"", ""Wyndham Percy Lewis""]",Wyndham Lewis.,Wyndham Lewis.,James Joyce.,The novel *Tarr* was written by Wyndham Lewis.,The novel *Tarr* was written by Wyndham Lewis.,The author of *Tarr* is T. S. Eliot.,Wyndham Lewis.,The author of *Tarr* is William Faulkner.,Wyndham Lewis.,Wyndham Lewis.,0,0,1,0,0,2,0,3,0,0,0.7,Wyndham Lewis.,CORRECT
