Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,responses,logprobs,confidences,accuracies
5733,2619693,A Matter of Honor,director,Rob Bowman,1128346,526,2314294,"[""mt""]","[""Rob Stanton Bowman"",""Rob S. Bowman""]",http://www.wikidata.org/entity/Q3444506,http://www.wikidata.org/entity/Q693016,A Matter of Honor,Rob Bowman (director),2423,3487,Who was the director of A Matter of Honor?,"[""Rob Bowman"", ""Rob Stanton Bowman"", ""Rob S. Bowman""]",The director of “A Matter of Honor” was Les Landau.,"[0, 0, 0, -0.061814408749341965, -0.08382334560155869, -0.019556308165192604, -0.0797942578792572, -1.0728841743912199e-06, -0.0780707523226738, 0, 0, 0, 0, -0.05587414279580116, -2.6987624168395996, -0.0003247788408771157, -0.0006457864074036479, -0.00013507324911188334, 0, -2.8446879386901855, -0.00013256951933726668, -6.318112355074845e-06, -0.09451562166213989, 0, -0.4213564395904541, -0.042284704744815826, -0.6931474208831787, -0.42165398597717285, -1.3814233541488647, -0.5061542987823486, -6.7949526965094265e-06, -3.337865791763761e-06, -0.013669934123754501, -0.004704377613961697, -0.2149154543876648, 0, 0, 0, -2.9255783557891846, -0.40816864371299744, -0.00013256951933726668, 0, -0.002780723851174116, -0.014917945489287376, 0, -0.04328043758869171, -3.695494797284482e-06, 0, -1.8596821973915212e-05, -1.3659846782684326, -1.5497327694902197e-05, -0.6945377588272095, -0.019838862121105194, -2.622607780722319e-06, -0.0005211399984546006, 0, 0, 0, 0, 0, 0, -0.001144706504419446, -0.693148136138916, 0, -0.8885905146598816, 0, -0.0001899780472740531, 0, 0, -1.1920930376163597e-07, -5.364432581700385e-06, -0.00013626550207845867, -0.000939631718210876, 0, 0, 0, 0]",0.8042152462050877,INCORRECT
7509,2268833,Mother,director,Mikio Naruse,989730,526,208046,[],[],http://www.wikidata.org/entity/Q3005765,http://www.wikidata.org/entity/Q1371306,Mother (1952 film),Mikio Naruse,365,2582,Who was the director of Mother?,"[""Mikio Naruse""]",Darren Aronofsky.,"[0, 0, 0, -0.15722650289535522, -0.15865927934646606, -2.4557415599701926e-05, -0.3293560743331909, 0, -0.005387906916439533, 0, -0.002336846198886633, -0.020217042416334152, 0, -1.4613841772079468, -0.29697343707084656, -0.022523634135723114, -1.5378116586362012e-05, -0.2530760169029236, -0.34570619463920593, -1.1920930376163597e-07, -0.0006008761120028794, -0.0011343234218657017, 0, 0, 0, 0, 0, -4.410753263073275e-06, -0.6665924787521362, -1.6808651707833633e-05, -0.0011809285497292876, 0, 0, 0, 0, 0, -4.768372718899627e-07, 0, 0, 0, 0, 0, -0.006715444382280111, 0, -0.5308988094329834, 0, 0, 0, 0, -0.00018973958503920585, 0]",0.9198600370240878,INCORRECT
702,1349825,Fahd Ananta,place of birth,Dhaka,601498,218,193716,[],"[""Dacca"",""Dhaka City""]",http://www.wikidata.org/entity/Q18205178,http://www.wikidata.org/entity/Q1354,Fahd Ananta,Dhaka,127,81518,In what city was Fahd Ananta born?,"[""Dhaka"", ""Dacca"", ""Dhaka City""]",Jakarta.,"[0, 0, 0, -0.5361698865890503, -0.006923267617821693, -0.002761358395218849, -0.023663245141506195, -2.3841860752327193e-07, 0, 0, -1.1518405675888062, -3.2164528369903564, -1.7982615232467651, -0.07889263331890106, 0, -0.487321138381958, -0.4110930562019348, -0.00017251071403734386, -0.00025877723237499595, -0.789678156375885, -0.005798668600618839, -0.000580002146307379, -9.64449645834975e-05, -0.3131907284259796, -4.9949940148508176e-05, -1.8239186829305254e-05, -0.3996780216693878, -0.0003873263776767999, 0, -0.057644955813884735, 0, -0.7503947019577026, -5.638758375425823e-05, -0.0009111739927902818, -4.299535274505615, -0.006010319106280804, -0.0014655595878139138, -0.34475579857826233, -0.16017623245716095, -7.558154902653769e-05, -1.3975369930267334, -1.3113030945532955e-06, -4.410753263073275e-06, -1.349128007888794, -0.00046251979074440897, -0.0019748026970773935, 0, 0, 0, 0, 0, -0.6055068969726562, 0, -1.0848104466276709e-05, 0]",0.718284301938989,INCORRECT
8410,1450554,Exit the Vamp,screenwriter,Clara Beranger,648453,533,982645,[],"[""Clara Strouse"",""Clara S. Beranger""]",http://www.wikidata.org/entity/Q18914963,http://www.wikidata.org/entity/Q2975468,Exit the Vamp,Clara Beranger,74,308,Who was the screenwriter for Exit the Vamp?,"[""Clara Beranger"", ""Clara Strouse"", ""Clara S. Beranger""]",,"[0, 0, 0, -0.050811126828193665, -0.027532819658517838, -0.06643399596214294, -0.0009393930668011308, 0, -5.5910721130203456e-05, -0.4607609510421753, 0, 0, -3.576279254957626e-07, -4.804249692824669e-05, -0.02387712337076664, 0, -0.05654645338654518, -2.7748470306396484, -0.0006683317478746176, -0.016719093546271324, -0.11778939515352249, -0.41252806782722473, -0.000586323905736208, -5.960466182841628e-07, -0.34768521785736084, 0, -4.529963462118758e-06, -0.023328112438321114, -9.536747711536009e-07, -0.0863306000828743, -0.3694622218608856, -2.32206130027771, -0.001186239649541676, -0.17277371883392334, -7.629423635080457e-06, -0.1830625683069229, -5.364432581700385e-06, -0.052693553268909454, -1.6001286506652832, -2.956721782684326, -0.00010848633974092081, -2.899061918258667, -1.4038755893707275, -0.08755620568990707, -0.00022646368597634137, 0, -7.581998215755448e-05, 0, -6.48519562673755e-05, -0.6558418869972229, 0, -0.024295002222061157, -3.7250349521636963, -0.9957931041717529, -1.4143879413604736, -1.4526022672653198, -0.033329661935567856, -0.24302534759044647, -0.5548416972160339, -1.1127710342407227, -0.0047860052436590195, -0.4774872064590454, -1.0322954654693604, -0.285478413105011, -6.170417308807373, -0.8068591952323914, -3.610412836074829, -8.976862591225654e-05, -2.6163976192474365, -5.670754909515381, -0.996990978717804, -0.0012073649559170008, -1.9406232833862305, -0.0011376651236787438, -8.106560562737286e-05, -0.48876234889030457, 0, -0.05280325934290886, -4.191073894500732, -1.173275113105774, -0.03159058466553688, -5.858226776123047, -0.5386562347412109, -0.6931520700454712, -0.0477646067738533, -0.013671685941517353, -0.3443048894405365, -0.5119990706443787, 0, -2.663681983947754, -0.0047424654476344585, -0.013677124865353107, 0, -6.723630212945864e-05, -1.113849401473999, -0.5308758020401001, -0.13946357369422913, -0.027727734297513962, -0.0021876166574656963, -0.0001450882264180109]",0.5026545755404201,NOT_ATTEMPTED
1838,5503612,Punishment,genre,soap opera,2450705,91,808453,[],"[""soap"",""soapie"",""soapopera""]",http://www.wikidata.org/entity/Q7260220,http://www.wikidata.org/entity/Q23739,Punishment (TV series),Soap opera,491,50456,What genre is Punishment?,"[""soap opera"", ""soap"", ""soapie"", ""soapopera""]",Punishment is a drama film.,"[0, 0, 0, -0.05881951004266739, -0.33065393567085266, -1.0848104466276709e-05, -0.0017027441645041108, -0.5304391384124756, -0.00169289275072515, 0, -0.016336295753717422, -1.1920930376163597e-07, -1.219110369682312, -0.4006415009498596, -0.5108635425567627, -0.6954712867736816, -0.11246096342802048, -0.02329876646399498, -3.576279254957626e-07, 0, 0, -0.7968881130218506, -0.006949795875698328, -0.7058895826339722, -2.5798308849334717, -2.031022310256958, -4.385672569274902, -0.3216067850589752, -0.00023624110326636583, -2.7418175250204513e-06, -0.23839639127254486, -0.03941013664007187, -0.0027034434024244547, -0.2715252637863159, -0.12843258678913116, -0.11624374985694885, -9.27491273614578e-05, -0.8878763914108276, -5.1022878324147314e-05, -1.1920930376163597e-07, -0.2945522964000702, -2.718660354614258, -0.6993058919906616, -0.0004142784746363759, -0.016339203342795372, -1.3354754447937012, -0.7536621689796448, -0.11007171124219894, -0.4701150059700012, -9.334523201687261e-05, -0.35003724694252014, -0.10061391443014145, -0.531055212020874, -0.01318840216845274, -0.5541776418685913, -0.26760944724082947, -0.4038790166378021, -0.3731069266796112, 0, 0, -0.21864257752895355, -0.08727622777223587, -1.5333507061004639, -0.002063315361738205, -3.4343485832214355, -0.0012490202207118273, -0.05593547224998474, -0.19162659347057343, 0, -0.4037718176841736, -0.0012441264698281884, -1.154363751411438, -2.189122200012207, -2.217317342001479e-05, -0.0032933284528553486, 0, 0, 0, 0, 0, 0, -0.0012693710159510374, 0, -0.00019057421013712883, -0.00020404750830493867, -0.00240238755941391, -0.3085515797138214, 0, 0]",0.6748875485253931,INCORRECT
4069,612520,Joy,country,United States of America,250917,182,988513,[],"[""the United States of America"",""America"",""U.S.A."",""USA"",""U.S."",""US"",""the US"",""the USA"",""US of A"",""the United States"",""U. S. A."",""U. S."",""the States"",""the U.S."",""'Merica"",""U.S"",""United States"",""'Murica""]",http://www.wikidata.org/entity/Q14680988,http://www.wikidata.org/entity/Q30,"Joy, Arkansas",United States,63,1629691,In what country is Joy?,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""US"", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""U. S. A."", ""U. S."", ""the States"", ""the U.S."", ""'Merica"", ""U.S"", ""United States"", ""'Murica""]",,"[0, 0, 0, -2.254451036453247, -0.000396389834349975, -0.029169846326112747, -0.003566358471289277, -0.08470763266086578, -1.5343859195709229, -0.5348068475723267, 0, -0.15191790461540222, -0.0014752893475815654, -6.210996798472479e-05, -0.02532157301902771, -0.0023011795710772276, -0.0707671269774437, -0.11381573975086212, -4.059706211090088, -2.7656937163555995e-05, -2.9469943046569824, -0.0011975780362263322, -4.4553680419921875, -3.8299851417541504, -0.05894145742058754, -0.0011593264061957598, -3.1770312786102295, -0.004703898448497057, -0.16807211935520172, -0.0006290864548645914, -4.589663149090484e-05, -0.0018944792682304978, -0.07483668625354767, -0.00011754726438084617, -1.2120013236999512, -0.007259428966790438, -0.11763806641101837, -0.5308781266212463, -0.00022539055498782545, -5.4241696489043534e-05, -2.818573236465454, -0.1952534019947052, -0.04573805257678032, -0.00014163066225592047, -0.07145535200834274, -1.810313105583191, -0.03978927806019783, -4.120893478393555, -0.0005932421772740781, -0.03566234931349754, -0.0006849726778455079, -2.592034101486206, 0, -0.09643318504095078, -0.0010912410216405988, -0.003941844217479229, -1.0048357248306274, -0.0003585265949368477, -0.1742430180311203, -0.21089963614940643, -1.8735103607177734, -0.7220795154571533, -4.0531240301788785e-06, -0.2523157596588135, -0.009668989107012749, -3.936537027359009, -0.039499420672655106, -0.1276584416627884, -0.013043703511357307, -0.00035566455335356295, -0.1550339162349701, -1.002632975578308, 0, 0, -1.1920930376163597e-07, 0, 0, 0, -10.359231948852539, -3.52024245262146, -6.664021202595904e-05, -1.1920930376163597e-07, -0.07079067081212997, -0.0352952666580677, -0.014034363441169262, -8.344653679159819e-07, -0.09242486208677292, -2.2649790025752736e-06, -0.0015927713830024004, -2.1929500102996826, -0.0008973332005552948, -2.7977001667022705, -0.0014101071283221245, -1.4882041215896606, -5.960482212685747e-06, -0.01642245426774025, -1.7694047689437866, -0.09670194983482361, -6.113724231719971, -0.006858029402792454]",0.4705319155706334,NOT_ATTEMPTED
3676,4965470,Likiep Airport,country,Marshall Islands,2190206,182,2371940,"[""LIK""]","[""Republic of the Marshall Islands"",""Aolep\u0101n Aor\u014dkin M\u0327aje\u013c"",""mh"",""\ud83c\uddf2\ud83c\udded"",""MHL""]",http://www.wikidata.org/entity/Q6547308,http://www.wikidata.org/entity/Q709,Likiep Airport,Marshall Islands,126,81710,In what country is Likiep Airport?,"[""Marshall Islands"", ""Republic of the Marshall Islands"", ""Aolepān Aorōkin M̧ajeļ"", ""mh"", ""🇲🇭"", ""MHL""]",Likiep Airport is located in the Marshall Islands.,"[0, 0, 0, -0.09332556277513504, -0.20035167038440704, -0.010213981382548809, -1.3113030945532955e-06, 0, 0, -0.002342103747650981, 0, -0.2945505976676941, 0, 0, -0.003844728460535407, 0, 0, 0, 0, 0, -0.03705434873700142, 0, -1.1920930376163597e-07, 0, -0.006715324241667986, 0, 0, -9.536747711536009e-07, -1.0967314665322192e-05, 0, 0]",0.9793007274312145,CORRECT
13604,3406780,August Coppola,mother,Italia Coppola,1466316,292,362129,"[""August Floyd Coppola""]","[""Italia Pennino"",""Italia Pennino Coppola""]",http://www.wikidata.org/entity/Q4820677,http://www.wikidata.org/entity/Q16016103,August Coppola,Italia Coppola,16762,5994,Who is the mother of August Coppola?,"[""Italia Coppola"", ""Italia Pennino"", ""Italia Pennino Coppola""]",Italia Coppola (née Pennino).,"[0, 0, 0, -0.11262498795986176, -2.841806650161743, -0.03941918909549713, 0, 0, -0.00013459633919410408, -0.00011325523519190028, -0.0036944961175322533, 0, 0, -0.044548530131578445, -0.8272917866706848, -0.0860753282904625, -2.861027041944908e-06, -0.29980847239494324, -1.1920930376163597e-07, -2.6584024453768507e-05, -0.006948355585336685, -1.3113030945532955e-06, 0, -0.06899727135896683, -1.1135283708572388, -0.003454565769061446, -0.06855691224336624, -0.6258546710014343, 0, -0.0001328079670201987, -0.05254314839839935, -0.0031487394589930773, -9.536788638797589e-06, -0.5473536849021912, -3.599163293838501, -9.084160410566255e-05, 0, -0.001329948310740292, -1.6877710819244385, -0.004703299608081579, -0.0067190444096922874, -0.03778320178389549, 0, -5.960466182841628e-07, 0, -0.5304631590843201, -0.08141165226697922, -0.9234992265701294, -1.1920930376163597e-07, -0.1554451435804367, -1.5139694369281642e-05, -0.9338966608047485, -0.05657925084233284, -0.05764009431004524, -0.00011730882397387177, -1.3113108252582606e-05, -2.0861843950115144e-05, -0.011854421347379684, -0.9664287567138672, -0.001156879821792245, 0, -1.8835246009984985e-05, 0, -0.09363067150115967, -1.8358399756834842e-05, -1.001755714416504, -8.344653679159819e-07, -9.27491273614578e-05, -0.0005986097385175526, -4.768372718899627e-07, -0.00958449486643076, 0, -0.00013304641470313072, -0.0011463772971183062, 0, -8.654969133203849e-05, 0, -0.013985160738229752, 0, -0.0013618797529488802, -5.364432581700385e-06, -0.001355433720164001, 0, -0.0013518526684492826, -9.536747711536009e-07, 0, 0, 0, 0, 0, -0.0005878745578229427, -0.010019982233643532, 0, 0, -0.0005529859336093068, -1.1920930376163597e-07, 0, -0.00018938188441097736, 0]",0.8427393637728466,CORRECT
10038,2073588,Love,composer,John Lennon,908320,639,120017,[],"[""John Winston Ono Lennon"",""John Winston Lennon"",""Lennon John"",""John Ono Lennon""]",http://www.wikidata.org/entity/Q2703182,http://www.wikidata.org/entity/Q1203,Love (John Lennon song),John Lennon,1635,453988,Who was the composer of Love?,"[""John Lennon"", ""John Winston Ono Lennon"", ""John Winston Lennon"", ""Lennon John"", ""John Ono Lennon""]",John Lennon.,"[0, 0, 0, -3.25419545173645, -0.0009297280921600759, -0.40761852264404297, -0.001157953985966742, -0.06732483953237534, 0, -0.0009487001807428896, 0, -0.010131848976016045, -0.254619836807251, 0, -0.2600057125091553, -7.272030779859051e-05, 0, -0.019610891118645668, -0.02135944366455078, -0.013907553628087044, -0.033730920404195786, -4.768372718899627e-07, -2.1878738403320312, -0.15501785278320312, -0.0038525669369846582, -2.2053962311474606e-05, -1.7762342395144515e-05, -2.9242491722106934, -0.0004046185640618205, -0.9236277341842651, -0.006294288672506809, -1.7419265508651733, -2.288931131362915, -0.0017716475995257497, -0.015612308867275715, -4.4585267460206524e-05, -0.00024375309294555336, -0.047027695924043655, -1.3048350811004639, -2.98023678624304e-06, -2.622607780722319e-06, -0.0033841109834611416, -0.2689002752304077, -1.941319465637207, -5.960466182841628e-07, 0, -0.014481469057500362, -0.0003881611628457904, -0.0027397219091653824, -0.09598878026008606, -0.0008463864214718342, -5.221503306529485e-05, -0.05813928693532944, -0.587255597114563, -0.0009544276399537921, -0.0003064148186240345, -3.145493507385254, -0.33847561478614807, -4.661191997001879e-05, 0, -1.7881409348774469e-06, -7.510213436034974e-06, -1.262762427330017, -0.001050129416398704, -0.5248339772224426, -1.3113030945532955e-06, 0, -0.0002351679722778499, -0.05138780176639557, -4.041276406496763e-05, -0.004559464752674103, 0, -0.0004034260055050254, 0, 0, 0, 0, 0, 0, 0, -2.3841860752327193e-07, -0.00029288051882758737, 0, 0, 0, -2.3841860752327193e-07, 0]",0.7567249540776241,CORRECT
8528,6525032,Loft,screenwriter,Kiyoshi Kurosawa,2928844,533,1767793,[],[],http://www.wikidata.org/entity/Q973377,http://www.wikidata.org/entity/Q53834,Loft (2005 film),Kiyoshi Kurosawa,1062,21199,Who was the screenwriter for Loft?,"[""Kiyoshi Kurosawa""]",,"[0, 0, 0, -0.021249478682875633, -0.04691687226295471, -0.0019312063232064247, -0.16524957120418549, 0, -6.318112355074845e-06, -0.255599707365036, -0.15193644165992737, -0.07927556335926056, 0, -0.014099043793976307, -1.5378116586362012e-05, -1.1127524375915527, 0, -0.005253680516034365, -0.6931593418121338, -0.6956154704093933, -7.867844033171423e-06, -0.11097953468561172, -1.3923081159591675, -2.115750551223755, -0.0007901928620412946, -0.4442702531814575, -0.09999465197324753, -0.02832852490246296, -0.003457855200394988, -0.016516374424099922, -2.622607780722319e-06, 0, 0, -2.692868232727051, -1.0013630344474223e-05, 0, 0, -0.5960410237312317, -0.0002740400959737599, -2.145769485650817e-06, -0.9135683178901672, -0.3481067419052124, -5.68278169631958, -0.0011785415699705482, -2.622607780722319e-06, -5.436091305455193e-05, -0.36828866600990295, 0, -0.8105941414833069, -0.031665269285440445, -5.602852525044e-06, -0.0005352140869945288, -6.210996798472479e-05, -0.0015467440243810415, -1.9438601732254028, 0, -4.908242702484131, -0.0006257464992813766, -0.0009895688854157925, -0.49644047021865845, -0.007647535763680935, -0.009783525951206684, -0.7877240180969238, -0.21144957840442657, -0.04104052856564522, -0.24692858755588531, -2.284536123275757, -0.5666818618774414, -0.004787202924489975, -0.7246376872062683, -0.695464551448822, -0.03939761221408844, -0.3962705731391907, -0.8538792729377747, -0.010915931314229965, -0.33684679865837097, -1.1920930376163597e-07, -0.02409355156123638, -2.6085317134857178, -0.024458806961774826, -0.03754986450076103, -0.000901389925274998, -0.004705575294792652, -0.04462630674242973, -4.172333774477011e-06, 0, -2.2530810383614153e-05, -0.5124368071556091, -6.198902156029362e-06, -0.29483112692832947, -4.303548121242784e-05, -0.00046371243661269546, -0.002350647235289216, 0, -1.1920930376163597e-07, -0.06860944628715515, -0.0001645223528612405, -0.0010476830648258328, -0.011756896041333675, -0.000317743222694844]",0.689987880797043,NOT_ATTEMPTED
