question_id,question,options,answer,answer_index,cot_content,category,src,problem,responses,confidences,accuracies
96,"Prepare a balance sheet for Silvertown Office Supplies, C.H. Walters, owner, as of April 30 of the current year, based on the following information: Cash, $3,390; Notes Receivable, $2,905; Accounts Receivable, $8,215; Merchandise Inventory, $23,600; Store Supplies, $720; Store Fixtures, $2,895; Furniture and Equipment, $5,600; Notes Payable, $5,250; Accounts Payable, $4,800.","['Total assets 49,000' 'Total assets 46,800' 'Total assets 48,500'
 'Total assets 45,000' 'Total assets 44,500' 'Total assets 43,250'
 'Total assets 51,500' 'Total assets 47,325' 'Total assets 50,000'
 'Total assets 52,325']",H,7,,business,stemez-Business,"Prepare a balance sheet for Silvertown Office Supplies, C.H. Walters, owner, as of April 30 of the current year, based on the following information: Cash, $3,390; Notes Receivable, $2,905; Accounts Receivable, $8,215; Merchandise Inventory, $23,600; Store Supplies, $720; Store Fixtures, $2,895; Furniture and Equipment, $5,600; Notes Payable, $5,250; Accounts Payable, $4,800.
A) Total assets 49,000
B) Total assets 46,800
C) Total assets 48,500
D) Total assets 45,000
E) Total assets 44,500
F) Total assets 43,250
G) Total assets 51,500
H) Total assets 47,325
I) Total assets 50,000
J) Total assets 52,325","To calculate total assets, I'll add up all asset values: Cash ($3,390) + Notes Receivable ($2,905) + Accounts Receivable ($8,215) + Merchandise Inventory ($23,600) + Store Supplies ($720) + Store Fixtures ($2,895) + Furniture and Equipment ($5,600) = $47,325, which corresponds to option H.",0.7309772968292236,CORRECT
97,What is the net cost of a tape recorder whose list price is $32 and on which the discount rate is 30%?,"['$20.00' '$30.00' '$18.40' '$24.00' '$32.00' '$22.40' '$9.60' '$10.00'
 '$26.40' '$28.00']",F,5,,business,stemez-Business,"What is the net cost of a tape recorder whose list price is $32 and on which the discount rate is 30%?
A) $20.00
B) $30.00
C) $18.40
D) $24.00
E) $32.00
F) $22.40
G) $9.60
H) $10.00
I) $26.40
J) $28.00","The net cost of the tape recorder is $22.40, which is calculated by subtracting the 30% discount ($9.60) from the original list price of $32.",0.7788650393486023,CORRECT
98,"Mr. Frankel wants to borrow $2,000 from November 16 for 143 days. The interest rate is 6%. What would the difference in the interest charge amount to if the bank used exact interest instead of bankers' interest?","['$2.00' '$0.25' '$1.50' '$1.32' '$3.30' '$0.50' '$0.99' '$.66' '$1.98'
 '$2.64']",H,7,,business,stemez-Business,"Mr. Frankel wants to borrow $2,000 from November 16 for 143 days. The interest rate is 6%. What would the difference in the interest charge amount to if the bank used exact interest instead of bankers' interest?
A) $2.00
B) $0.25
C) $1.50
D) $1.32
E) $3.30
F) $0.50
G) $0.99
H) $.66
I) $1.98
J) $2.64","The difference in interest charge between exact interest (365-day year) and bankers' interest (360-day year) for a $2,000 loan at 6% for 143 days would be $1.32.",0.6935767531394958,INCORRECT
99,"HarryHyppeis paid a straight wage of $2.89 (1/2) per hour. If he works 9 hours a day in a six-day week, how much will he be paid?","['$168.21' '$150.48' '$156.33' '$174.96' '$192.78' '$180.54' '$165.00'
 '$139.23' '$198.72' '$142.05']",C,2,,business,stemez-Business,"HarryHyppeis paid a straight wage of $2.89 (1/2) per hour. If he works 9 hours a day in a six-day week, how much will he be paid?
A) $168.21
B) $150.48
C) $156.33
D) $174.96
E) $192.78
F) $180.54
G) $165.00
H) $139.23
I) $198.72
J) $142.05","To calculate Harry Hyppe's weekly pay, multiply his hourly wage of $2.89 by 9 hours per day and 6 working days, which results in $155.34.",0.7816439867019653,INCORRECT
100,"Steven Moore purchased a new car for $3,462.20, including taxes and all other charges. He wishes to pay for it in 35 months. Find his monthly payments.","['$100.20' '$102.55' '$110.35' '$95.46' '$98.92' '$96.06' '$107.49'
 '$105.23' '$89.78' '$93.20']",E,4,,business,stemez-Business,"Steven Moore purchased a new car for $3,462.20, including taxes and all other charges. He wishes to pay for it in 35 months. Find his monthly payments.
A) $100.20
B) $102.55
C) $110.35
D) $95.46
E) $98.92
F) $96.06
G) $107.49
H) $105.23
I) $89.78
J) $93.20","To calculate the monthly payment, divide the total car price of $3,462.20 by the number of months (35), which results in $98.92 per month.",0.7858452200889587,CORRECT
101,"A man sells novelty items for $1.25 each. His cost is $.75 apiece plus a fixed cost of $140,000. How many items must he sell to break even? What is his sales revenue at that point?","['180,000 units and $225,000' '220,000 units and $275,000'
 '240,000 units and $300,000' '200,000 units and $250,000'
 '350,000 units and $437,500' '260,000 units and $325,000'
 '250,000 units and $312,500' '280,000 units and $350,000'
 '300,000 units and $375,000' '320,000 units and $400,000']",H,7,,business,stemez-Business,"A man sells novelty items for $1.25 each. His cost is $.75 apiece plus a fixed cost of $140,000. How many items must he sell to break even? What is his sales revenue at that point?
A) 180,000 units and $225,000
B) 220,000 units and $275,000
C) 240,000 units and $300,000
D) 200,000 units and $250,000
E) 350,000 units and $437,500
F) 260,000 units and $325,000
G) 250,000 units and $312,500
H) 280,000 units and $350,000
I) 300,000 units and $375,000
J) 320,000 units and $400,000","To break even, the man must sell enough items so that total revenue equals total costs, which is 280,000 units at $350,000, calculated by solving the equation: 1.25x = 0.75x + 140,000, where x represents the number of units sold.

The answer is H) 280,000 units and $350,000.",0.7591782808303833,CORRECT
102,"Find the amount to be paid each month in order to pay off car described below in two years. Price of car: $5,779.00 Transportation charge: $73.00 Factory-installed equipment: Radio 95.50 Metallic paint 59.90 Racing stripes 39.50 Power steering 98.00 Wide radial tires 198.10 Air conditioning 429.00 Dealer-installed equipment: Mirror $8.50 Mats 10.75 Undercoat 35.00 Insurance : Collision ($100-deductible) $505.75 for two years Comprehensive 231.50 for two years Sales tax: 5% Cash deposit: $500.00 Cost of financing: 9(1/2)%per year for two Years Used car allowance: $370.00","['$275.50' '$6826.25' '$8371.42' '$344.42' '$310.22' '$288.99' '$398.65'
 '$425.78' '$462.30' '$349']",J,9,,business,stemez-Business,"Find the amount to be paid each month in order to pay off car described below in two years. Price of car: $5,779.00 Transportation charge: $73.00 Factory-installed equipment: Radio 95.50 Metallic paint 59.90 Racing stripes 39.50 Power steering 98.00 Wide radial tires 198.10 Air conditioning 429.00 Dealer-installed equipment: Mirror $8.50 Mats 10.75 Undercoat 35.00 Insurance : Collision ($100-deductible) $505.75 for two years Comprehensive 231.50 for two years Sales tax: 5% Cash deposit: $500.00 Cost of financing: 9(1/2)%per year for two Years Used car allowance: $370.00
A) $275.50
B) $6826.25
C) $8371.42
D) $344.42
E) $310.22
F) $288.99
G) $398.65
H) $425.78
I) $462.30
J) $349","To solve this, I'll first calculate the total price, subtract the cash deposit and trade-in, then use the financing parameters to determine the monthly payment for a 2-year term, which comes to $288.99, corresponding to answer choice F.",0.5197427272796631,INCORRECT
103,"Find the break-even point for the cost of production C and the revenue R received for each of the following: (a) C = $10x + $600,R = $30x (b) C = $5x + $200,R = $8x (c) C = $0.2x + $50,R = $0.3x (d) C = $1800x + $3000,R = $2500x","['32 units, 72 units, 480 units, 4(4/7) units'
 '40 units, 70 units, 600 units, 5 units'
 '45 units, 80 units, 650 units, 6 units'
 '50 units, 62(1/2) units, 700 units, 7(1/7) units'
 '55 units, 85 units, 750 units, 6(3/7) units'
 '35 units, 75 units, 550 units, 5(2/7) units'
 '20 units, 60 units, 400 units, 3 units'
 '28 units, 68 units, 525 units, 4 units'
 '30 units, 66(2/3) units, 500 units, 4(2/7) units'
 '25 units, 64 units, 450 units, 3(3/7) units']",I,8,,business,stemez-Business,"Find the break-even point for the cost of production C and the revenue R received for each of the following: (a) C = $10x + $600,R = $30x (b) C = $5x + $200,R = $8x (c) C = $0.2x + $50,R = $0.3x (d) C = $1800x + $3000,R = $2500x
A) 32 units, 72 units, 480 units, 4(4/7) units
B) 40 units, 70 units, 600 units, 5 units
C) 45 units, 80 units, 650 units, 6 units
D) 50 units, 62(1/2) units, 700 units, 7(1/7) units
E) 55 units, 85 units, 750 units, 6(3/7) units
F) 35 units, 75 units, 550 units, 5(2/7) units
G) 20 units, 60 units, 400 units, 3 units
H) 28 units, 68 units, 525 units, 4 units
I) 30 units, 66(2/3) units, 500 units, 4(2/7) units
J) 25 units, 64 units, 450 units, 3(3/7) units","The break-even point is found by solving the equation where total cost equals total revenue (C = R), which yields the number of units where profit is zero, and in these cases: (a) 30 units, (b) 66(2/3) units, (c) 500 units, and (d) 4(2/7) units, corresponding to option I.",0.7261056303977966,CORRECT
104,"The tax rate in the town of Centerville is 11(1 / 2)%. If a tax of $1,794 was paid on a piece of property and the assessment rate in Centerville is 30%, what is the expected market value of the property?","['$60,000' '$43,200' '$1,794' '$25,000' '$30,000' '$39,780' '$48,000'
 '$15,600' '$52,000' '$21,000']",I,8,,business,stemez-Business,"The tax rate in the town of Centerville is 11(1 / 2)%. If a tax of $1,794 was paid on a piece of property and the assessment rate in Centerville is 30%, what is the expected market value of the property?
A) $60,000
B) $43,200
C) $1,794
D) $25,000
E) $30,000
F) $39,780
G) $48,000
H) $15,600
I) $52,000
J) $21,000","To find the market value, divide the tax paid by the tax rate, then divide by the assessment rate: $1,794 ÷ (0.11 × 0.30) = $60,000.",0.6530877351760864,INCORRECT
105,"A man buys a house and lot for $35,000, paying $12,000 down and borrowing the balance on a 6% mortgage due in 10 years. He pays real-estate taxes of $240, a water tax of $30, and insurance premiums of $70 a year. Allowing 4% interest on his investment, and 2% depreciation on the house valued at $25,000, what is the cost per month of owning the home if repairs average $120 a year?","['$210 per month' '$265 per month' '$275 per month' '$200 per month'
 '$250 per month' '$220 per month' '$255 per month' '$245 per month'
 '$235 per month' '$230 per month']",I,8,,business,stemez-Business,"A man buys a house and lot for $35,000, paying $12,000 down and borrowing the balance on a 6% mortgage due in 10 years. He pays real-estate taxes of $240, a water tax of $30, and insurance premiums of $70 a year. Allowing 4% interest on his investment, and 2% depreciation on the house valued at $25,000, what is the cost per month of owning the home if repairs average $120 a year?
A) $210 per month
B) $265 per month
C) $275 per month
D) $200 per month
E) $250 per month
F) $220 per month
G) $255 per month
H) $245 per month
I) $235 per month
J) $230 per month","The monthly cost of owning the home is $235, which includes interest on the investment, mortgage interest, property taxes, water taxes, insurance, depreciation, and repair costs.",0.7727305293083191,CORRECT
