Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,raw_responses,responses,confidences,accuracies
7699,6305405,Garissa,capital of,Garissa County,2844695,97,276706,[],"[""Garissa District""]",http://www.wikidata.org/entity/Q845717,http://www.wikidata.org/entity/Q1494292,Garissa,Garissa County,2162,1712,What is Garissa the capital of?,"[""Garissa County"", ""Garissa District""]","{
""answer"": ""Garissa is the capital of Garissa County in northeastern Kenya."",
""confidence_score"": 95
}",Garissa is the capital of Garissa County in northeastern Kenya.,0.95,CORRECT
5214,1638066,Memories,producer,David Guetta,728127,164,2834709,[],"[""Pierre David Guetta"",""Jack Back""]",http://www.wikidata.org/entity/Q2074141,http://www.wikidata.org/entity/Q8298,Memories (David Guetta song),David Guetta,2419,54212,Who was the producer of Memories?,"[""David Guetta"", ""Pierre David Guetta"", ""Jack Back""]","{""answer"":""There are many works titled \""Memories\"" — for the 1995 anime film \""Memories\"" the producers included Bandai Visual and Studio 4°C (producer credit often given to Bandai Visual); for the 1979 song \""Memories\"" by Hugh Hopper produced by Mike Oldfield; please specify which \""Memories\"" you mean."",""confidence_score"":30}","There are many works titled \""Memories\"" — for the 1995 anime film \""Memories\"" the producers included Bandai Visual and Studio 4°C (producer credit often given to Bandai Visual); for the 1979 song \""Memories\"" by Hugh Hopper produced by Mike Oldfield; please specify which \""Memories\"" you mean.",0.3,NOT_ATTEMPTED
2701,2490460,Haddaway,genre,Eurodance,1077501,91,754547,"[""The Album""]","[""Euro-dance"",""Euro dance""]",http://www.wikidata.org/entity/Q3283144,http://www.wikidata.org/entity/Q216961,The Album (Haddaway album),Eurodance,1395,22159,What genre is Haddaway?,"[""Eurodance"", ""Euro-dance"", ""Euro dance""]","{""answer"":""Haddaway is primarily a Eurodance artist (dance-pop/Eurodance), best known for the 1993 dance hit \""What Is Love\""."",""confidence_score"":92}","Haddaway is primarily a Eurodance artist (dance-pop/Eurodance), best known for the 1993 dance hit \""What Is Love\"".",0.92,CORRECT
2118,672773,As Time Goes By,genre,documentary film,284669,91,2898005,[],"[""documentary movie"",""doc"",""film documentary"",""motion picture documentary"",""documentary"",""factual film""]",http://www.wikidata.org/entity/Q15052427,http://www.wikidata.org/entity/Q93204,As Time Goes By (1997 film),Documentary film,116,42565,What genre is As Time Goes By?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]","{""answer"":""As Time Goes By is a romantic comedy (romantic sitcom/romcom) television series."",""confidence_score"":85}",As Time Goes By is a romantic comedy (romantic sitcom/romcom) television series.,0.85,INCORRECT
6558,990579,The Take,director,Avi Lewis,423176,526,1470697,"[""Take""]",[],http://www.wikidata.org/entity/Q1630461,http://www.wikidata.org/entity/Q4828471,The Take (2004 film),Avi Lewis,711,2404,Who was the director of The Take?,"[""Naomi Klein"", ""Avi Lewis""]","{""answer"":""The director of the 2004 documentary film The Take is Avi Lewis."",""confidence_score"":85}",The director of the 2004 documentary film The Take is Avi Lewis.,0.85,CORRECT
1728,3842870,Danny Ray,genre,reggae,1676552,91,2932736,[],"[""reggae music""]",http://www.wikidata.org/entity/Q5220762,http://www.wikidata.org/entity/Q9794,Danny Ray (singer),Reggae,322,47326,What genre is Danny Ray?,"[""reggae"", ""reggae music""]","{
""answer"": ""Danny Ray is primarily known as a reggae and ska singer (Jamaican reggae/ska artist)."",
""confidence_score"": 60
}",Danny Ray is primarily known as a reggae and ska singer (Jamaican reggae/ska artist).,0.6,CORRECT
8122,5240651,Persona,screenwriter,Ingmar Bergman,2322482,533,2581863,[],"[""Ernst Ingmar Bergman""]",http://www.wikidata.org/entity/Q695255,http://www.wikidata.org/entity/Q7546,Persona (1966 film),Ingmar Bergman,19543,93841,Who was the screenwriter for Persona?,"[""Ingmar Bergman"", ""Ernst Ingmar Bergman""]","{
""answer"": ""Ingmar Bergman wrote the screenplay for the 1966 film Persona (he is credited as the screenwriter)."",
""confidence_score"": 98
}",Ingmar Bergman wrote the screenplay for the 1966 film Persona (he is credited as the screenwriter).,0.98,CORRECT
723,775412,Claudio Costamagna,place of birth,Milan,330454,218,1508594,[],"[""Milano"",""Milan, Italy"",""Milano, Italy"",""Milano, Italia"",""Mailand"",""Milan Records""]",http://www.wikidata.org/entity/Q15676279,http://www.wikidata.org/entity/Q490,Claudio Costamagna,Milan,421,110644,In what city was Claudio Costamagna born?,"[""Milan"", ""Milano"", ""Milan, Italy"", ""Milano, Italy"", ""Milano, Italia"", ""Mailand"", ""Milan Records""]","{
""answer"": ""Claudio Costamagna was born in Turin, Italy."",
""confidence_score"": 90
}","Claudio Costamagna was born in Turin, Italy.",0.9,INCORRECT
11534,6388189,Mark Jonas,sport,association football,2877348,560,920845,[],"[""football"",""soccer""]",http://www.wikidata.org/entity/Q9029280,http://www.wikidata.org/entity/Q2736,Mark Jonas,Association football,141,197767,What sport does Mark Jonas play?,"[""association football"", ""football"", ""soccer""]","{
""answer"": ""Mark Jonas is a former professional footballer (soccer player)."",
""confidence_score"": 75
}",Mark Jonas is a former professional footballer (soccer player).,0.75,CORRECT
13196,3237369,After the End,author,Dennis Kelly,1388700,484,111639,[],[],http://www.wikidata.org/entity/Q4690633,http://www.wikidata.org/entity/Q1189253,After the End,Dennis Kelly,487,5428,Who is the author of After the End?,"[""Dennis Kelly""]","{""answer"":""After the End is a play written by British playwright Dennis Kelly."",""confidence_score"":90}",After the End is a play written by British playwright Dennis Kelly.,0.9,CORRECT
11114,1404476,Valparaiso University,religion,Lutheranism,628155,106,2595152,"[""Valpo"",""VU"",""Valparaiso Male and Female College"",""Northern Indiana Normal School and Business Institute"",""Valparaiso College""]","[""Lutheran Church"",""Lutherans""]",http://www.wikidata.org/entity/Q186047,http://www.wikidata.org/entity/Q75809,Valparaiso University,Lutheranism,8242,81663,What is the religion of Valparaiso University?,"[""Lutheranism"", ""Lutheran Church"", ""Lutherans""]","{
""answer"": ""Valparaiso University is affiliated with the Lutheran Church–Missouri Synod (Lutheran)."",
""confidence_score"": 95
}",Valparaiso University is affiliated with the Lutheran Church–Missouri Synod (Lutheran).,0.95,CORRECT
7728,1446983,Rodez,capital of,Aveyron,646961,97,1059698,"[""Rodez (France)""]","[""Aveyron Department""]",http://www.wikidata.org/entity/Q188780,http://www.wikidata.org/entity/Q3216,Rodez,Aveyron,6748,3931,What is Rodez the capital of?,"[""Aveyron"", ""Aveyron Department""]","{
""answer"": ""Rodez is the prefecture (administrative capital) of the Aveyron department in the Occitanie region of southern France."",
""confidence_score"": 95
}",Rodez is the prefecture (administrative capital) of the Aveyron department in the Occitanie region of southern France.,0.95,CORRECT
13389,2669682,Tarr,author,Wyndham Lewis,1149794,484,2690138,[],"[""Percy Wyndham Lewis"",""Percy William Lewis"",""Percy Lewis"",""Wyndham Percy Lewis""]",http://www.wikidata.org/entity/Q3515799,http://www.wikidata.org/entity/Q780102,Tarr,Wyndham Lewis,646,5318,Who is the author of Tarr?,"[""Wyndham Lewis"", ""Percy Wyndham Lewis"", ""Percy William Lewis"", ""Percy Lewis"", ""Wyndham Percy Lewis""]","{
""answer"": ""Tarr was written by Wyndham Lewis."",
""confidence_score"": 95
}",Tarr was written by Wyndham Lewis.,0.95,CORRECT
8119,6513495,Holes,screenwriter,Louis Sachar,2924619,533,1842250,"[""Holes""]",[],http://www.wikidata.org/entity/Q967018,http://www.wikidata.org/entity/Q553137,Holes (film),Louis Sachar,41620,9189,Who was the screenwriter for Holes?,"[""Louis Sachar""]","{
""answer"": ""Louis Sachar wrote the screenplay for the 2003 film Holes (adapted from his own 1998 novel)."",
""confidence_score"": 95
}",Louis Sachar wrote the screenplay for the 2003 film Holes (adapted from his own 1998 novel).,0.95,CORRECT
4090,1587765,Park metro station,country,Belgium,708602,182,1021279,[],"[""Kingdom of Belgium"",""BEL"",""be"",""\ud83c\udde7\ud83c\uddea"",""BE""]",http://www.wikidata.org/entity/Q2016757,http://www.wikidata.org/entity/Q31,Parc metro station (Brussels),Belgium,102,249550,In what country is Park metro station?,"[""Belgium"", ""Kingdom of Belgium"", ""BEL"", ""be"", ""🇧🇪"", ""BE""]","{
""answer"": ""Park metro station is in Dhaka, Bangladesh."",
""confidence_score"": 65
}","Park metro station is in Dhaka, Bangladesh.",0.65,INCORRECT
3982,6505048,Middletown,country,United States of America,2921504,182,988513,"[""Middletown, Missouri""]","[""the United States of America"",""America"",""U.S.A."",""USA"",""U.S."",""US"",""the US"",""the USA"",""US of A"",""the United States"",""U. S. A."",""U. S."",""the States"",""the U.S."",""'Merica"",""U.S"",""United States"",""'Murica""]",http://www.wikidata.org/entity/Q962920,http://www.wikidata.org/entity/Q30,"Middletown, Missouri",United States,147,1629691,In what country is Middletown?,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""US"", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""U. S. A."", ""U. S."", ""the States"", ""the U.S."", ""'Merica"", ""U.S"", ""United States"", ""'Murica""]","{""answer"":""There are many places named Middletown in different countries (notably the United States, the United Kingdom, Canada, and Ireland); without more context the most common reference is Middletown, USA (United States)."",""confidence_score"":40}","There are many places named Middletown in different countries (notably the United States, the United Kingdom, Canada, and Ireland); without more context the most common reference is Middletown, USA (United States).",0.4,CORRECT
6378,5269026,Nelson,director,Walter Summers,2337479,526,2767384,[],"[""Walter George Thomas Summers""]",http://www.wikidata.org/entity/Q6990331,http://www.wikidata.org/entity/Q7966231,Nelson (1926 film),Walter Summers,151,208,Who was the director of Nelson?,"[""Walter Summers"", ""Walter George Thomas Summers""]","{
""answer"": ""Nelson (2014 Norwegian biographical film) was directed by Yngvar Sætre and Nils Gaup."", 
""confidence_score"": 45
}",Nelson (2014 Norwegian biographical film) was directed by Yngvar Sætre and Nils Gaup.,0.45,INCORRECT
6821,4134021,Framed,director,Dean Parisot,1812911,526,106290,[],"[""Aldo L. Parisot"",""Aldo Luis Parisot""]",http://www.wikidata.org/entity/Q5477943,http://www.wikidata.org/entity/Q1181116,Framed (1990 film),Dean Parisot,443,3092,Who was the director of Framed?,"[""Dean Parisot"", ""Aldo L. Parisot"", ""Aldo Luis Parisot""]","{""answer"":""There are multiple films titled 'Framed'; the 1975 British TV film 'Framed' was directed by Eric Till, while the 1990 film 'Framed' was directed by Dean Hargrove (TV) — clarification on which specific 'Framed' you mean would raise confidence."",""confidence_score"":60}","There are multiple films titled 'Framed'; the 1975 British TV film 'Framed' was directed by Eric Till, while the 1990 film 'Framed' was directed by Dean Hargrove (TV) — clarification on which specific 'Framed' you mean would raise confidence.",0.6,INCORRECT
7236,4743355,The Sting,director,George Roy Hill,2086276,526,1643389,"[""Sting""]",[],http://www.wikidata.org/entity/Q62665,http://www.wikidata.org/entity/Q51570,The Sting,George Roy Hill,29042,6569,Who was the director of The Sting?,"[""George Roy Hill""]","{
""answer"": ""The director of The Sting (1973) was George Roy Hill."",
""confidence_score"": 100
}",The director of The Sting (1973) was George Roy Hill.,1.0,CORRECT
6765,5453507,Pilot,director,Gene Reynolds,2425238,526,1778082,"[""M*A*S*H pilot""]",[],http://www.wikidata.org/entity/Q7194354,http://www.wikidata.org/entity/Q540613,Pilot (M*A*S*H),Gene Reynolds,849,3020,Who was the director of Pilot?,"[""Gene Reynolds""]","{""answer"":""There are many films/TV episodes titled \""Pilot,\"" but the most commonly referenced 1968 film \""Pilot\"" (also known as \""The Pilot\"") was directed by Cliff Owen; if you meant a different \""Pilot,\"" please specify."",""confidence_score"":52}","There are many films/TV episodes titled \""Pilot,\"" but the most commonly referenced 1968 film \""Pilot\"" (also known as \""The Pilot\"") was directed by Cliff Owen; if you meant a different \""Pilot,\"" please specify.",0.52,INCORRECT
10606,975936,Drushyam,composer,Sharreth,416710,639,2561108,"[""Visual""]",[],http://www.wikidata.org/entity/Q16248158,http://www.wikidata.org/entity/Q7490467,Drushyam,Sharreth,6071,4542,Who was the composer of Drushyam?,"[""Sharreth""]","{
""answer"": ""M. M. Keeravani composed the music for the 2014 Telugu film Drushyam (he also composed for remakes titled Drushyam in other languages),"",
""confidence_score"": 92
}","M. M. Keeravani composed the music for the 2014 Telugu film Drushyam (he also composed for remakes titled Drushyam in other languages),",0.92,INCORRECT
2310,6269047,Gold,genre,science fiction film,2830078,91,1406377,[],"[""sci-fi film"",""science fiction movie"",""sci-fi movie"",""scifi film"",""scifi movie"",""sci fi film"",""sci fi movie"",""scifi-film"",""scifi""]",http://www.wikidata.org/entity/Q820645,http://www.wikidata.org/entity/Q471839,Gold (1934 film),Science fiction film,428,41996,What genre is Gold?,"[""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]","{""answer"":""Gold is a song by British singer-songwriter Kiiara that blends electropop and trap-pop elements (often described as electropop/alternative pop)."",""confidence_score"":82}",Gold is a song by British singer-songwriter Kiiara that blends electropop and trap-pop elements (often described as electropop/alternative pop).,0.82,INCORRECT
13024,1282883,The Pretenders,author,Henrik Ibsen,571198,484,1186020,"[""Kongs-Emnerne""]","[""Henrik Johan Ibsen"",""Henrich Johan Ibsen"",""Henrich Ibsen""]",http://www.wikidata.org/entity/Q1774386,http://www.wikidata.org/entity/Q36661,The Pretenders (play),Henrik Ibsen,308,31741,Who is the author of The Pretenders?,"[""Henrik Ibsen"", ""Henrik Johan Ibsen"", ""Henrich Johan Ibsen"", ""Henrich Ibsen""]","{""answer"":""There are several works titled The Pretenders; the most widely known novel The Pretenders (1926) was written by F. S. Fitzgerald—more precisely The Pretenders (1915) is a play by Henrik Ibsen; please specify which work you mean."",""confidence_score"":20}",There are several works titled The Pretenders; the most widely known novel The Pretenders (1926) was written by F. S. Fitzgerald—more precisely The Pretenders (1915) is a play by Henrik Ibsen; please specify which work you mean.,0.2,CORRECT
2589,588438,Born American,genre,action film,240688,91,645780,"[""Arctic Heat"",""J\u00e4\u00e4t\u00e4v\u00e4 polte""]","[""action movie"",""film action"",""movie action"",""action""]",http://www.wikidata.org/entity/Q1444134,http://www.wikidata.org/entity/Q188473,Born American,Action film,1148,99831,What genre is Born American?,"[""action film"", ""action movie"", ""film action"", ""movie action"", ""action""]","{""answer"":""Born American is an action film (1986 Finnish–American action thriller)."",""confidence_score"":90}",Born American is an action film (1986 Finnish–American action thriller).,0.9,CORRECT
2362,5646945,Rugby League,genre,sports video game,2516395,91,2857701,"[""NRL Rugby League""]","[""sports game"",""sports video games"",""sport video game""]",http://www.wikidata.org/entity/Q7378187,http://www.wikidata.org/entity/Q868217,Rugby League (video game),Sports video game,281,7649,What genre is Rugby League?,"[""sports video game"", ""sports game"", ""sports video games"", ""sport video game""]","{
""answer"": ""Rugby League is a full-contact team sport (a code of rugby) played between two teams of thirteen players, categorized as a form of rugby football and a sport."",
""confidence_score"": 95
}","Rugby League is a full-contact team sport (a code of rugby) played between two teams of thirteen players, categorized as a form of rugby football and a sport.",0.95,INCORRECT
