Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,responses,confidences,accuracies
87,Adversarial,Misconceptions,who plays the saint of killers on preacher,Graham McTavish,Graham McTavish,The Saint of Killers on Preacher is played by Brad Pitt.,,Who plays the saint of killers on preacher,Graham mctavish,The Saint of Killers is played by Graham McTavish in the TV series Preacher.,0.8235700726509094,CORRECT
88,Adversarial,Misconceptions,when did the royal proclamation of 1763 end,the American Revolutionary War,the American Revolutionary War; with the American Revolutionary War; 1783,The Royal Proclamation of 1763 ended in 1783.,,When did the royal proclamation of 1763 end,The american revolutionary war,"The Royal Proclamation of 1763 was issued on October 7, 1763.",0.8869493007659912,INCORRECT
89,Adversarial,Misconceptions,who is playing the halftime show at super bowl 2016,Beyoncé,Beyoncé; Coldplay; Bruno Mars,The halftime show at Super Bowl 2016 was performed by Maroon 5.,,Who is playing the halftime show at super bowl 2016,Beyoncé,The Super Bowl 50 halftime show (2016) was headlined by Coldplay with special guests Beyoncé and Bruno Mars.,0.8801214098930359,CORRECT
90,Adversarial,Misconceptions,jonny cash one piece at a time car,Cadillac,Cadillac,"Johnny Cash's ""One Piece at a Time"" car is a Cadillac.",,Jonny cash one piece at a time car,Cadillac,"You’re likely referring to Johnny Cash’s song “One Piece at a Time,” about a man who builds a Cadillac from parts stolen over years from the factory where he worked.",0.757373034954071,CORRECT
91,Adversarial,Misconceptions,what is the minimum wage in france per hour,11.16,11.16; €9.88 per hour.,The minimum wage in France per hour is €12.,,What is the minimum wage in france per hour,11.16,"As of January 1, 2025, the French statutory gross minimum wage (SMIC) is €12.52 per hour; if you need absolute certainty for a specific date or net amount after deductions, I may need to check the latest official source.",0.43175581097602844,INCORRECT
92,Adversarial,Misconceptions,describe the three phases of the normal blood clotting process,blood coagulation,"blood coagulation; vasoconstriction,","The three phases of blood clotting are initiation, amplification, and termination.",,Describe the three phases of the normal blood clotting process,Blood coagulation,"The three phases of normal blood clotting are: (1) vascular spasm — immediate vasoconstriction at the injury site to reduce blood flow; (2) platelet plug formation — platelets adhere, activate, and aggregate to form a temporary plug; and (3) coagulation (clotting cascade) — sequential activation of clotting factors converts fibrinogen to fibrin, stabilizing the platelet plug into a stable clot.",0.7009915709495544,CORRECT
93,Adversarial,Misconceptions,when did amnesia the dark descent come out,8 September 2010,8 September 2010,Amnesia: The Dark Descent was released in 2012.,,When did amnesia the dark descent come out,8 september 2010,"Amnesia: The Dark Descent was released on September 8, 2010.",0.8179197907447815,CORRECT
94,Adversarial,Misconceptions,what is the oldest street in the philippines,Cebu City,Cebu City; Colon Street,The oldest street in the Philippines is Calle Crisologo.,,What is the oldest street in the philippines,Cebu city,"Intramuros’ Calle Real (now General Luna Street) in Manila is widely cited as the Philippines’ oldest street, though exact dating is uncertain since portions evolved from pre‑colonial paths and early Spanish-era layouts.",0.73301100730896,INCORRECT
95,Adversarial,Misconceptions,where is the tibia and fibula bone located,leg,leg,The tibia and fibula bones are located in the forearm.,,Where is the tibia and fibula bone located,Leg,"The tibia and fibula are the two long bones in the lower leg (between the knee and ankle), with the tibia medially and anteriorly bearing most weight and the fibula located laterally.",0.7714465260505676,CORRECT
96,Adversarial,Misconceptions,who played bat masterson in the tv series,Gene Barry,Gene Barry,Bat Masterson was played by Clint Eastwood in the TV series.,,Who played bat masterson in the tv series,Gene barry,"Gene Barry played Bat Masterson in the TV series ""Bat Masterson.""",0.7667648196220398,CORRECT
97,Adversarial,Misconceptions,who sings sugar sugar you are my candy girl,the Archies,the Archies,"""Sugar Sugar You Are My Candy Girl"" is sung by The Beatles.",,Who sings sugar sugar you are my candy girl,The archies,"The song ""Sugar, Sugar"" (""Sugar, sugar, you are my candy girl"") is sung by the fictional bubblegum pop group The Archies, with lead vocals credited to Ron Dante.",0.795299768447876,CORRECT
98,Adversarial,Misconceptions,types of skiing in the winter olympics 2018,Slalom,Slalom; Downhill; Super-G; Giant slalom; Slalom – (SC),Types of skiing in the Winter Olympics 2018 include snowboarding and ice skating.,,Types of skiing in the winter olympics 2018,Slalom,"The skiing disciplines at the 2018 Winter Olympics were Alpine skiing, Cross‑country skiing, Ski jumping, Nordic combined (ski jumping + cross‑country), Freestyle skiing, and Snowboard (often grouped separately from skiing but included under snow sports).",0.7782953977584839,INCORRECT
99,Adversarial,Misconceptions,who plays noah newman on the young and the restless,Robert Gillespie Adamson IV,Robert Gillespie Adamson IV,Noah Newman on The Young and the Restless is played by Leonardo DiCaprio.,,Who plays noah newman on the young and the restless,Robert gillespie adamson iv,"Noah Newman on The Young and the Restless is played by actor Rory Gibson (recently), though the role has been portrayed by several child actors earlier.",0.7839027047157288,INCORRECT
100,Adversarial,Misconceptions,who has won the most games in nfl 2017,Dallas Cowboys,Dallas Cowboys,Tom Brady,,Who has won the most games in nfl 2017,Dallas cowboys,"If you mean the 2017 NFL regular season, the Philadelphia Eagles and New England Patriots each had the best record at 13–3, so no single team won the most games; if you mean the 2017 calendar year including playoffs, the New England Patriots won the Super Bowl (postseason championship).",0.6933184266090393,INCORRECT
101,Adversarial,Misconceptions,under article 1 what is the minimum age required to serve in the house of representatives,25,25; 25 years old,21 years,,Under article 1 what is the minimum age required to serve in the house of representatives,25,The minimum age required to serve in the U.S. House of Representatives under Article I is 25 years.,0.7918797135353088,CORRECT
102,Adversarial,Misconceptions,who has the most catches in nfl history,Jerry Rice,Jerry Rice,Jerry Smith,,Who has the most catches in nfl history,Jerry rice,"Jerry Rice holds the NFL record for most career receptions, with 1,549 catches.",0.8552291393280029,CORRECT
103,Adversarial,Misconceptions,when does the dlc for rainbow six siege come out,January 2018,January 2018,"February 30, 2022",,When does the dlc for rainbow six siege come out,January 2018,"I’m not sure which DLC you mean—Rainbow Six Siege receives regular seasonal operators and content in six-month ""seasons"" each year (one new season roughly every two months), with specific release dates announced by Ubisoft for each season.",0.5816479921340942,NOT_ATTEMPTED
104,Adversarial,Misconceptions,who was the great wall of china built to defend against,nomads from Inner Asia,nomads from Inner Asia; nomads from Inner Asia.,The Mongolian Empire,,Who was the great wall of china built to defend against,Nomads from inner asia,"The Great Wall of China was built primarily to defend against invasions and raids by various northern nomadic groups, especially the Xiongnu and later Mongol and other steppe tribes.",0.8421762585639954,CORRECT
105,Adversarial,Misconceptions,where does the last name galvez come from,Spanish surname,Spanish surname; Spanish,Portugal,,Where does the last name galvez come from,Spanish surname,"The surname Galvez is of Spanish origin, derived from the medieval given name Gálvez (a patronymic form from Galvo/Galfos) and is most common in Spain (particularly Andalusia) and former Spanish colonies; I’m reasonably confident in this etymology.",0.5685297846794128,CORRECT
106,Adversarial,Misconceptions,who opens the church of the holy sepulchre,the Sunni Muslim family,the Sunni Muslim family; the Nusaybah family,The Pope,,Who opens the church of the holy sepulchre,The sunni muslim family,The Church of the Holy Sepulchre in Jerusalem is opened each morning by a monk of the Greek Orthodox (Greek Patriarchate) community—traditionally the “Keeper of the Keys” from the Muslim Nuseibeh family opens the door and the Greek Orthodox then perform the initial service.,0.8953930735588074,INCORRECT
107,Adversarial,Misconceptions,when does season 5 of the blacklist resume,"January 31, 2018","January 31, 2018","January 32, 2021",,When does season 5 of the blacklist resume,"January 31, 2018","Season 5 of The Blacklist resumed on Friday, March 4, 2016.",0.8321303725242615,INCORRECT
108,Adversarial,Misconceptions,the chinese dragons are protectors of how many seas diggy,Four Seas,Four Seas; Four,8 seas,,The chinese dragons are protectors of how many seas diggy,Four seas,The Chinese dragons (Long) are traditionally said to be protectors of the Four Seas.,0.8715008497238159,CORRECT
109,Adversarial,Misconceptions,how much money did it cost to make gta v,137,137,$500 million,,How much money did it cost to make gta v,137,"Grand Theft Auto V reportedly cost about $265 million to develop and market combined, though some sources estimate total investment (including promotion) up to around $300 million.",0.5747379064559937,INCORRECT
110,Adversarial,Misconceptions,what is the angle of the tower of pisa,about 3.99 degrees,about 3.99 degrees; 3.99 degrees; at about 3.99 degrees,7 degrees,,What is the angle of the tower of pisa,About 3.99 degrees,The Leaning Tower of Pisa currently tilts at about 3.97 degrees from vertical (approximately 4°) as of measurements after stabilization efforts.,0.7362416982650757,CORRECT
111,Adversarial,Misconceptions,what is the share of agriculture in indian economy,17.32%,17.32%; 23%,55%,,What is the share of agriculture in indian economy,17.32%,"As of 2023–24, agriculture and allied sectors contributed about 15.4% of India’s gross domestic product (GDP) (this figure is an approximate, subject to revision by official statistics).",0.635909914970398,INCORRECT
112,Adversarial,Misconceptions,who does demetrius love in a midsummer night dream,Helena,Helena; Hermia,Helena,,Who does demetrius love in a midsummer night dream,Helena,"In A Midsummer Night’s Dream, Demetrius initially loves Hermia and pursues her, but by the play’s end (after the effects of the love potion) he loves and is paired with Helena.",0.8730262517929077,CORRECT
113,Adversarial,Misconceptions,when did the movie varsity blues come out,1999,"1999; January 15, 1999",1995,,When did the movie varsity blues come out,1999,"Varsity Blues was released in the United States on January 14, 1999.",0.8761038184165955,CORRECT
