Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,response_0,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,response_9,semantic_id_0,semantic_id_1,semantic_id_2,semantic_id_3,semantic_id_4,semantic_id_5,semantic_id_6,semantic_id_7,semantic_id_8,semantic_id_9,confidences,responses,accuracies
10738,2013955,We'll Meet Again,composer,Hughie Charles,883324,639,539002,[],"[""Hugh Charles"",""Charles Hugh Owen Ferry""]",http://www.wikidata.org/entity/Q2624195,http://www.wikidata.org/entity/Q17318675,We'll Meet Again,Hughie Charles,11488,390,Who was the composer of We'll Meet Again?,"[""Hughie Charles"", ""Hugh Charles"", ""Charles Hugh Owen Ferry"", ""Ross Parker"", ""Albert Rostron Parker""]",Ross Parker (with music by Hughie Charles).,"The composer of ""We'll Meet Again"" was Ross Parker (lyrics by Hughie Charles).","""We’ll Meet Again"" was composed by Ross Parker (lyrics by Hughie Charles).","The composer of ""We'll Meet Again"" was Ross Parker (lyrics by Hughie Charles).","""We'll Meet Again"" was composed by Ross Parker (music) with lyrics by Hughie Charles.","""We'll Meet Again"" was composed by Ross Parker (real name Albert Rostron Parker), with lyrics by Hughie Charles.","""We'll Meet Again"" was composed by Ross Parker (lyrics by Hughie Charles).","""We'll Meet Again"" was composed by Ross Parker (pen name of Albert Rostron Parker) with lyrics by Hughie Charles.","The composer of ""We'll Meet Again"" was Ross Parker (lyrics by Hughie Charles).",Ross Parker (lyrics by Hughie Charles; music by Ross Parker).,0,0,0,0,1,1,1,1,1,1,0.6,"""We'll Meet Again"" was composed by Ross Parker (music) with lyrics by Hughie Charles.",CORRECT
13200,2584513,The Walking Dead,author,Robert Kirkman,1114705,484,1028373,[],[],http://www.wikidata.org/entity/Q340181,http://www.wikidata.org/entity/Q311891,The Walking Dead (comic book),Robert Kirkman,38079,23367,Who is the author of The Walking Dead?,"[""Robert Kirkman""]",Robert Kirkman.,"The Walking Dead (comic book series) was created by writer Robert Kirkman (with artist Tony Moore initially, later Charlie Adlard).",The Walking Dead comic book series was created and written by Robert Kirkman (with artist Tony Moore and later Charlie Adlard).,Robert Kirkman.,The Walking Dead comic book series was created and written by Robert Kirkman.,Robert Kirkman.,The Walking Dead comic book series was created and written by Robert Kirkman.,Robert Kirkman.,The Walking Dead comic book series was created and written by Robert Kirkman (with artist Tony Moore and later Charlie Adlard); the TV series was developed by Frank Darabont based on Kirkman's comics.,Robert Kirkman.,0,0,0,0,0,0,0,0,0,0,1.0,Robert Kirkman.,CORRECT
11871,5165475,Dimitri Pätzold,sport,ice hockey,2285333,560,1279430,[],[],http://www.wikidata.org/entity/Q68416,http://www.wikidata.org/entity/Q41466,Dimitri Pätzold,Ice hockey,130,59363,What sport does Dimitri Pätzold play?,"[""ice hockey""]",Dimitri Pätzold is an ice hockey goaltender.,Dimitri Pätzold is a professional ice hockey goaltender.,Dimitri Pätzold is a professional ice hockey goaltender.,Dimitri Pätzold is a professional ice hockey goaltender.,Dimitri Pätzold is a professional ice hockey goaltender.,Dimitri Pätzold is a professional ice hockey goaltender.,Dimitri Pätzold is a professional ice hockey goaltender.,Dimitri Pätzold is a professional ice hockey goaltender.,Dimitri Pätzold is a professional ice hockey goaltender.,Dimitri Pätzold is a professional ice hockey goaltender.,0,0,0,0,0,0,0,0,0,0,1.0,Dimitri Pätzold is an ice hockey goaltender.,CORRECT
10693,5865971,list of symphonies by Pyotr Ilyich Tchaikovsky,composer,Pyotr Ilyich Tchaikovsky,2627418,639,2478661,"[""symphonies by Pyotr Ilyich Tchaikovsky""]","[""Pyotr Il'yich Tchaikovsky"",""Pyotr Tchaikovsky"",""Peter Ilich Tchaikovsky"",""Tchaikovsky"",""Peter Tchaikovsky"",""Pyotr Il'ich Chaikovskiy"",""Tschaikowski"",""Tschaikowsky"",""Chajkovskij"",""Chaikovsky"",""Piotr Ilyitch Tchaikovsky""]",http://www.wikidata.org/entity/Q7661444,http://www.wikidata.org/entity/Q7315,Symphonies by Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky,1375,76736,Who was the composer of list of symphonies by Pyotr Ilyich Tchaikovsky?,"[""Pyotr Ilyich Tchaikovsky"", ""Pyotr Il'yich Tchaikovsky"", ""Pyotr Tchaikovsky"", ""Peter Ilich Tchaikovsky"", ""Tchaikovsky"", ""Peter Tchaikovsky"", ""Pyotr Il'ich Chaikovskiy"", ""Tschaikowski"", ""Tschaikowsky"", ""Chajkovskij"", ""Chaikovsky"", ""Piotr Ilyitch Tchaikovsky""]",Pyotr Ilyich Tchaikovsky was the composer of the list of symphonies by Pyotr Ilyich Tchaikovsky.,Pyotr Ilyich Tchaikovsky was the composer of the list of symphonies by Pyotr Ilyich Tchaikovsky.,Pyotr Ilyich Tchaikovsky was the composer of the list of symphonies by Pyotr Ilyich Tchaikovsky.,Pyotr Ilyich Tchaikovsky was the composer of the list of symphonies by Pyotr Ilyich Tchaikovsky.,Pyotr Ilyich Tchaikovsky himself was the composer of the list of symphonies by Pyotr Ilyich Tchaikovsky.,Pyotr Ilyich Tchaikovsky himself was the composer of the list of symphonies by Pyotr Ilyich Tchaikovsky.,Pyotr Ilyich Tchaikovsky himself was the composer of the list of symphonies by Pyotr Ilyich Tchaikovsky.,Pyotr Ilyich Tchaikovsky was the composer of the list of symphonies by Pyotr Ilyich Tchaikovsky.,Pyotr Ilyich Tchaikovsky himself was the composer of the list of symphonies by Pyotr Ilyich Tchaikovsky.,Pyotr Ilyich Tchaikovsky was the composer of the list of symphonies by Pyotr Ilyich Tchaikovsky.,0,0,0,0,0,0,0,0,0,0,1.0,Pyotr Ilyich Tchaikovsky was the composer of the list of symphonies by Pyotr Ilyich Tchaikovsky.,CORRECT
8317,4018598,The Well,screenwriter,Elizabeth Jolley,1756220,533,1356600,"[""Well""]","[""Monica Elizabeth Jolley"",""Monica Elizabeth Knight""]",http://www.wikidata.org/entity/Q5361998,http://www.wikidata.org/entity/Q461902,The Well (1997 film),Elizabeth Jolley,534,537,Who was the screenwriter for The Well?,"[""Elizabeth Jolley"", ""Monica Elizabeth Jolley"", ""Monica Elizabeth Knight""]",The screenwriter for The Well (1951) was Arnaud d'Usseau.,The screenwriter for The Well (1951 Australian film) was George F. Kerr.,The screenwriter for The Well (1997 Australian film) was Patricia Cornelius.,"The screenwriter for the 1951 film ""The Well"" was Clarence Greene (story and screenplay credit shared with Russell Rouse).",Maren Jensen wrote the screenplay for The Well.,The screenwriter for the 1951 film The Well was Russell Rouse (story and screenplay by Clarence Greene and Russell Rouse).,The screenwriter for The Well (1951) was William A. Wellman Jr.,The screenwriter for The Well (2013 Australian film) was Alice Bell.,The screenwriter for The Well (1951 film) was Victor Trivas.,"The screenwriter for the 1951 film ""The Well"" was Russell S. Hughes.",0,1,2,3,4,5,6,7,8,9,0.1,The screenwriter for The Well (1951) was Arnaud d'Usseau.,INCORRECT
3625,5048690,Ladomirová,country,Slovakia,2230458,182,746755,"[""Ladomirova""]","[""Slovak Republic"",""sk"",""\ud83c\uddf8\ud83c\uddf0"",""SVK""]",http://www.wikidata.org/entity/Q672362,http://www.wikidata.org/entity/Q214,Ladomirová,Slovakia,129,136530,In what country is Ladomirová?,"[""Slovakia"", ""Slovak Republic"", ""sk"", ""🇸🇰"", ""SVK""]",Ladomirová is in Slovakia.,Ladomirová is in Slovakia.,Ladomirová is a village in northeastern Slovakia.,Ladomirová is in Slovakia.,Slovakia.,Ladomirová is in Slovakia.,Ladomirová is a village in Slovakia.,Slovakia.,Ladomirová is in Slovakia.,Ladomirová is a village in northeastern Slovakia.,0,0,0,0,0,0,0,0,0,0,1.0,Ladomirová is in Slovakia.,CORRECT
9156,3009152,"The Crown of the Russian Empire, or Once Again the Elusive Avengers",screenwriter,Edmond Keosayan,1288597,533,693612,"[""Crown of the Russian Empire, or Once Again the Elusive Avengers""]","[""Edmond Gareginovich Keosayan"",""E. Keosayan""]",http://www.wikidata.org/entity/Q4233949,http://www.wikidata.org/entity/Q1971498,"The Crown of the Russian Empire, or Once Again the Elusive Avengers",Edmond Keosayan,216,220,"Who was the screenwriter for The Crown of the Russian Empire, or Once Again the Elusive Avengers?","[""Edmond Keosayan"", ""Edmond Gareginovich Keosayan"", ""E. Keosayan""]","The screenwriter for The Crown of the Russian Empire, or Once Again the Elusive Avengers was Eduard Volodarsky.","The screenwriter for The Crown of the Russian Empire, or Once Again the Elusive Avengers was Eduard Akopov.","The screenwriter for The Crown of the Russian Empire, or Once Again the Elusive Avengers was Eduard Volodarsky.",The screenwriter was Eduard Volodarsky.,The screenwriter was Eduard Volodarsky.,"The screenwriter for The Crown of the Russian Empire, or Once Again the Elusive Avengers was Eduard Volodarsky.",The screenwriter was Mikhail Volpin.,The screenwriter was Eduard Volodarsky.,The screenwriter was Eduard Uspensky.,The screenwriter was Edmond Keosayan.,0,1,0,0,0,0,2,0,3,4,0.6,"The screenwriter for The Crown of the Russian Empire, or Once Again the Elusive Avengers was Eduard Volodarsky.",INCORRECT
11477,82683,Housain Al-Mogahwi,sport,association football,31976,560,920845,[],"[""football"",""soccer""]",http://www.wikidata.org/entity/Q10558666,http://www.wikidata.org/entity/Q2736,Housain Al-Mogahwi,Association football,354,197767,What sport does Housain Al-Mogahwi play?,"[""association football"", ""football"", ""soccer""]",Housain Al-Mogahwi is a professional footballer (soccer player).,Housain Al-Mogahwi is a professional football (soccer) player.,Housain Al-Mogahwi is a professional football (soccer) player.,Housain Al-Mogahwi is a professional footballer (soccer player).,Housain Al-Mogahwi is a professional football (soccer) player.,Housain Al-Mogahwi is a professional football (soccer) player.,Housain Al-Mogahwi is a professional footballer (soccer player).,Housain Al-Mogahwi is a professional football (soccer) player.,Housain Al-Mogahwi is a professional football (soccer) player.,Housain Al-Mogahwi is a professional football (soccer) player.,0,0,0,0,0,0,0,0,0,0,1.0,Housain Al-Mogahwi is a professional footballer (soccer player).,CORRECT
117,2201087,Jacopo Melani,occupation,composer,961760,22,1189033,[],[],http://www.wikidata.org/entity/Q2897491,http://www.wikidata.org/entity/Q36834,Jacopo Melani,Composer,112,28389,What is Jacopo Melani's occupation?,"[""composer""]",Jacopo Melani was an Italian Baroque composer and violinist.,Jacopo Melani was an Italian composer and violinist.,Jacopo Melani was an Italian composer and violinist.,Jacopo Melani was an Italian composer and violinist.,Jacopo Melani was an Italian composer.,Jacopo Melani was an Italian composer and violinist.,Jacopo Melani was an Italian composer and violinist.,Jacopo Melani was an Italian Baroque composer and violinist.,Jacopo Melani was an Italian composer and violinist.,Jacopo Melani was an Italian composer and violinist.,0,0,0,0,0,0,0,0,0,0,1.0,Jacopo Melani was an Italian Baroque composer and violinist.,CORRECT
1879,6402164,The Switch,genre,romantic comedy,2883016,91,2853587,"[""Switch""]","[""romedy"",""romcom""]",http://www.wikidata.org/entity/Q911520,http://www.wikidata.org/entity/Q860626,The Switch (2010 film),Romantic comedy,13004,64579,What genre is The Switch?,"[""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy"", ""romantic comedy"", ""romedy"", ""romcom""]","""The Switch"" is a romantic comedy.",The Switch is a romantic comedy.,"""The Switch"" is a 2010 American romantic comedy film.",The Switch is a 2010 romantic comedy film.,The Switch is a romantic comedy.,"""The Switch"" is a romantic comedy.","""The Switch"" is a romantic comedy.",The Switch is a romantic comedy film.,The Switch is a romantic comedy film.,The Switch is a romantic comedy film.,0,0,0,0,0,0,0,0,0,0,1.0,"""The Switch"" is a romantic comedy.",CORRECT
9923,2019633,Harper,screenwriter,William Goldman,885456,533,1596968,"[""The Moving Target""]","[""S. Morgenstern"",""Harry Longbaugh""]",http://www.wikidata.org/entity/Q262980,http://www.wikidata.org/entity/Q506885,Harper (film),William Goldman,3706,17712,Who was the screenwriter for Harper?,"[""William Goldman"", ""S. Morgenstern"", ""Harry Longbaugh""]",William Goldman.,William Goldman.,The screenwriter for the film Harper (1966) was William Goldman.,The screenwriter for the film Harper was William Goldman.,William Goldman.,The screenwriter for the film Harper (1966) was William Goldman.,The screenwriter for Harper was William Goldman.,The screenwriter for Harper was William Goldman.,William Goldman was the screenwriter for Harper.,William Goldman.,0,0,0,0,0,0,0,0,0,0,1.0,William Goldman.,CORRECT
9322,3021617,Mac,screenwriter,John Turturro,1293676,533,828326,[],"[""John Michael Turturro""]",http://www.wikidata.org/entity/Q4275209,http://www.wikidata.org/entity/Q244234,Mac (film),John Turturro,1168,105143,Who was the screenwriter for Mac?,"[""John Turturro"", ""John Michael Turturro""]",The screenwriter for Mac was John T. Kelley.,The screenwriter for Mac was John Cassavetes.,"The screenwriter for the film ""Mac"" (1992) was John Turturro.","If you mean the 1992 Canadian film ""Mac,"" the screenwriter was Bruce Sweeney.","If you mean the 1992 film ""Mac,"" the screenwriter was John Turturro.","""Mac"" (1992) was written by John Skipp and Craig Spector.","If you mean the 1992 film ""Mac,"" the screenwriter was John T. Kretchmer.","The screenwriter for the 1992 film ""Mac"" was John Mallory Asher.",The screenwriter for Mac was John Sayles.,The screenwriter for Mac was John Toles-Bey.,0,1,2,3,2,4,5,6,7,8,0.2,"The screenwriter for the film ""Mac"" (1992) was John Turturro.",CORRECT
3112,1554686,Koxinga,father,Zheng Zhilong,695137,257,2180359,"[""Chenggong"",""Zheng Chenggong"",""Zheng Sen"",""Guoxingye"",""Zhongjie"",""Zhuchenggong"",""Sen"",""Mingyan"",""Senshe"",""Yanping Junwang"",""Damu""]","[""Nigulasi?Yiguan"",""Feihuang"",""Nigulasi?Jiasibade"",""Nicholas Iquan Gaspard"",""Cheng Chih-lung"",""Yiguan"",""Feihong"",""Yuejia""]",http://www.wikidata.org/entity/Q197615,http://www.wikidata.org/entity/Q652211,Koxinga,Zheng Zhilong,9747,4031,Who is the father of Koxinga?,"[""Zheng Zhilong"", ""Nigulasi?Yiguan"", ""Feihuang"", ""Nigulasi?Jiasibade"", ""Nicholas Iquan Gaspard"", ""Cheng Chih-lung"", ""Yiguan"", ""Feihong"", ""Yuejia""]",Koxinga's father was Zheng Zhilong (also known as Nicholas Iquan Gaspard or Cheng Chih-lung).,Koxinga's father was Zheng Zhilong (also known as Nicholas Iquan Gaspard or Cheng Chih-lung).,"The father of Koxinga (Zheng Chenggong) was Zheng Zhilong, a Chinese merchant-pirate and military leader.","Koxinga's father was Zheng Zhilong (also known as Nicholas Iquan Gaspard, a Chinese merchant-pirate and Ming loyalist).",Koxinga's father was Zheng Zhilong (also known as Nicholas Iquan Gaspard or Cheng Chih-lung).,Koxinga’s father was Zheng Zhilong (also known as Nicholas Iquan Gaspard or Cheng Chih-lung).,Koxinga's father was Zheng Zhilong (also romanized as Nicholas Iquan or Tietong).,Koxinga's father was Zheng Zhilong (also known as Nicholas Iquan Gaspard).,"Koxinga’s father was Zheng Zhilong, a powerful Chinese pirate-merchant and Ming loyalist.",Koxinga's father was Zheng Zhilong (also known as Nicholas Iquan Gaspard).,0,0,1,2,0,0,3,2,4,2,0.4,Koxinga's father was Zheng Zhilong (also known as Nicholas Iquan Gaspard or Cheng Chih-lung).,CORRECT
